lang,page_title,url,wiki_link
nn,Ulf Kristersson,https://www.regeringen.se/sveriges-regering/statsradsberedningen/ulf-kristersson/cv-ulf-kristersson/,https://nn.wikipedia.org/wiki/Ulf_Kristersson
nn,Ann Linde,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/ann-linde/cv-ann-linde/,https://nn.wikipedia.org/wiki/Ann_Linde
nn,ILO-konvensjonen om rettane til urfolk,http://www.regeringen.se/sb/d/108/a/12151,https://nn.wikipedia.org/wiki/ILO-konvensjonen_om_rettane_til_urfolk
nn,Biff à la Lindström,http://www.regeringen.se/content/1/c6/09/58/26/f21229ab.pdf,https://nn.wikipedia.org/wiki/Biff_à_la_Lindström
nn,Magda Eggens,https://www.regeringen.se/contentassets/61bab671f59a46af81cb11ee99e0d0eb/regeringens-beloningsmedaljer-och-regeringens-utmarkelse-professors-namn,https://nn.wikipedia.org/wiki/Magda_Eggens
nn,Laila Freivalds,https://www.regeringen.se/contentassets/247bfbeb0b464e578dc1175f84b58de6/regeringskansliets-arsbok-2003/,https://nn.wikipedia.org/wiki/Laila_Freivalds
no,Miljødepartementet (Sverige),http://www.regeringen.se/sb/d/1471,https://no.wikipedia.org/wiki/Miljødepartementet_(Sverige)
no,Finansdepartementet (Sverige),http://www.regeringen.se/sb/d/1468,https://no.wikipedia.org/wiki/Finansdepartementet_(Sverige)
no,Thomas Hammarberg,http://www.regeringen.se/sb/d/1409/a/12029,https://no.wikipedia.org/wiki/Thomas_Hammarberg
no,Ingvar Åkesson,http://www.regeringen.se/content/1/c6/07/37/30/b775635c.pdf,https://no.wikipedia.org/wiki/Ingvar_Åkesson
no,Biljana Plavšić,http://www.regeringen.se/sb/d/12269/a/134002,https://no.wikipedia.org/wiki/Biljana_Plavšić
no,Göteborgskravallerna,http://www.regeringen.se/sb/d/108/a/3816;jsessionid=a3VoVTAir5tc,https://no.wikipedia.org/wiki/Göteborgskravallerna
no,Palme-mordet,http://www.regeringen.se/sb/d/108/a/1244,https://no.wikipedia.org/wiki/Palme-mordet
no,Den egyptiske revolusjonen i 2011,http://www.regeringen.se/sb/d/7967/a/159996,https://no.wikipedia.org/wiki/Den_egyptiske_revolusjonen_i_2011
no,Sveriges utenriks- og sikkerhetspolitikk under den kalde krigen,http://www.regeringen.se/sb/d/108/a/1455,https://no.wikipedia.org/wiki/Sveriges_utenriks-_og_sikkerhetspolitikk_under_den_kalde_krigen
no,Nutek,http://www.regeringen.se/content/1/c6/11/09/44/78e9c166.pdf,https://no.wikipedia.org/wiki/Nutek
no,Framtidskommissionen,http://www.regeringen.se/sb/d/15373/a/180331,https://no.wikipedia.org/wiki/Framtidskommissionen
no,Polismyndigheten,http://www.regeringen.se/sb/d/16005/a/189831,https://no.wikipedia.org/wiki/Polismyndigheten
no,Rättschef,http://regeringen.se/sb/d/2483/a/17352#R,https://no.wikipedia.org/wiki/Rättschef
no,Sveriges ambassade i Pyongyang,http://www.regeringen.se/sb/d/12669/a/152686,https://no.wikipedia.org/wiki/Sveriges_ambassade_i_Pyongyang
no,Framtidskommissionen,http://www.regeringen.se/framtidskommissionen,https://no.wikipedia.org/wiki/Framtidskommissionen
no,Small Arms Survey,http://www.regeringen.se/sb/d/12656/a/149945,https://no.wikipedia.org/wiki/Small_Arms_Survey
no,Amsterdam-traktaten,http://www.regeringen.se/sb/d/108/a/56047,https://no.wikipedia.org/wiki/Amsterdam-traktaten
no,C-byrån,http://www.regeringen.se/content/1/c6/02/81/37/6f303194.pdf,https://no.wikipedia.org/wiki/C-byrån
no,Kulturdepartementet (Sverige),http://www.regeringen.se/sb/d/8339,https://no.wikipedia.org/wiki/Kulturdepartementet_(Sverige)
no,Sosialdepartementet (Sverige),http://www.regeringen.se/sb/d/1474,https://no.wikipedia.org/wiki/Sosialdepartementet_(Sverige)
no,Apoteket AB,http://www.regeringen.se/content/1/c6/01/85/96/168210dc.pdf,https://no.wikipedia.org/wiki/Apoteket_AB
no,Anders Borg,http://www.regeringen.se/sb/d/7418,https://no.wikipedia.org/wiki/Anders_Borg
no,Kiruna byforvandling,http://www.regeringen.se/sb/d/119/a/116462,https://no.wikipedia.org/wiki/Kiruna_byforvandling
no,Glesbygdsverket,http://www.regeringen.se/content/1/c6/11/09/44/78e9c166.pdf,https://no.wikipedia.org/wiki/Glesbygdsverket
no,Bruker:Jeblad/embla-emner,http://www.regeringen.se/sb/d/1471,https://no.wikipedia.org/wiki/Bruker:Jeblad/embla-emner
no,ILO-konvensjonen om urfolks rettigheter,http://www.regeringen.se/sb/d/108/a/12151,https://no.wikipedia.org/wiki/ILO-konvensjonen_om_urfolks_rettigheter
no,Tvangssterilisering,http://www.regeringen.se/sb/d/185/a/2864,https://no.wikipedia.org/wiki/Tvangssterilisering
no,Ola Tunander,http://www.regeringen.se/content/1/c4/37/38/2dc4227e.pdf,https://no.wikipedia.org/wiki/Ola_Tunander
no,Polismyndigheten,http://www.regeringen.se/content/1/c6/18/97/45/685d81a1.pdf,https://no.wikipedia.org/wiki/Polismyndigheten
no,Sveriges utenriks- og sikkerhetspolitikk under den kalde krigen,http://www.regeringen.se/sb/d/108/a/1635,https://no.wikipedia.org/wiki/Sveriges_utenriks-_og_sikkerhetspolitikk_under_den_kalde_krigen
no,Sexturisme,http://www.regeringen.se/content/1/c6/02/51/23/5ceff4b3.pdf,https://no.wikipedia.org/wiki/Sexturisme
no,Inspektionen för vård och omsorg,http://regeringen.se/sb/d/17210/a/201791,https://no.wikipedia.org/wiki/Inspektionen_för_vård_och_omsorg
no,Internasjonale reaksjoner på terrorangrepene i Norge 2011,http://www.regeringen.se/,https://no.wikipedia.org/wiki/Internasjonale_reaksjoner_på_terrorangrepene_i_Norge_2011
no,Sveriges utenriks- og sikkerhetspolitikk under den kalde krigen,http://www.regeringen.se/sb/d/108/a/3738,https://no.wikipedia.org/wiki/Sveriges_utenriks-_og_sikkerhetspolitikk_under_den_kalde_krigen
no,Apoteket AB,http://www.regeringen.se/sb/d/108/a/24924,https://no.wikipedia.org/wiki/Apoteket_AB
no,Christopher Gillberg,http://www.regeringen.se/content/1/c6/05/06/64/2c24d3b7.pdf,https://no.wikipedia.org/wiki/Christopher_Gillberg
no,Nationellt forensiskt centrum,http://www.regeringen.se/content/1/c6/18/97/45/685d81a1.pdf,https://no.wikipedia.org/wiki/Nationellt_forensiskt_centrum
no,Vetenskapsrådet,http://www.regeringen.se/sb/d/18275/a/241361,https://no.wikipedia.org/wiki/Vetenskapsrådet
no,Solidaritetsförklaringen,http://www.regeringen.se/sb/d/9497/a/138094,https://no.wikipedia.org/wiki/Solidaritetsförklaringen
no,Göran Hägglund,http://www.regeringen.se/sb/d/108/a/2125,https://no.wikipedia.org/wiki/Göran_Hägglund
no,Wikipedia:Sletting/Utvandrer,http://www.regeringen.se/content/1/c6/14/67/77/60c3ebd9.pdf,https://no.wikipedia.org/wiki/Wikipedia:Sletting/Utvandrer
no,Wikipedia:Sletting/Slettet/desember 2014,http://www.regeringen.se/content/1/c6/14/67/77/60c3ebd9.pdf,https://no.wikipedia.org/wiki/Wikipedia:Sletting/Slettet/desember_2014
no,Liste over landshøvdinger i Östergötlands län,http://www.regeringen.se/sb/d/12856/a/141336,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Östergötlands_län
no,Chris Heister,http://www.regeringen.se/sb/d/119/a/181671,https://no.wikipedia.org/wiki/Chris_Heister
no,Liste over landshøvdinger i Gotlands län,http://www.regeringen.se/sb/d/11396/a/130054,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Gotlands_län
no,Liste over landshøvdinger i Gotlands län,http://www.regeringen.se/sb/d/11393/a/136004,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Gotlands_län
no,Liste over landshøvdinger i Örebro län,http://www.regeringen.se/sb/d/10039/a/104146,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Örebro_län
no,Rose-Marie Frebran,http://www.regeringen.se/sb/d/10039/a/104146,https://no.wikipedia.org/wiki/Rose-Marie_Frebran
no,Liste over landshøvdinger i Västra Götalands län,http://www.regeringen.se/sb/d/9942/a/95571,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Västra_Götalands_län
no,Liste over landshøvdinger i Västmanlands län,http://www.regeringen.se/sb/d/119/a/120884,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Västmanlands_län
no,Ingemar Skogö,http://www.regeringen.se/sb/d/119/a/120884,https://no.wikipedia.org/wiki/Ingemar_Skogö
no,Liste over landshøvdinger i Västernorrlands län,http://www.regeringen.se/sb/d/7460/a/109063,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Västernorrlands_län
no,Miljødepartementet (Sverige),http://www.regeringen.se/sb/d/2945/a/28739,https://no.wikipedia.org/wiki/Miljødepartementet_(Sverige)
no,Marta Kuzma,http://www.regeringen.se/sb/d/18276/a/238497,https://no.wikipedia.org/wiki/Marta_Kuzma
no,Eric von Rosen,http://www.regeringen.se/content/1/c4/18/18/950400da.pdf,https://no.wikipedia.org/wiki/Eric_von_Rosen
no,Digitaliseringsrådet (Sverige),http://www.regeringen.se/sb/d/14479/a/162816,https://no.wikipedia.org/wiki/Digitaliseringsrådet_(Sverige)
no,Digitaliseringsrådet (Sverige),http://www.regeringen.se/sb/d/119/a/162868,https://no.wikipedia.org/wiki/Digitaliseringsrådet_(Sverige)
no,Digitaliseringsrådet (Sverige),http://www.regeringen.se/sb/d/14216/a/177256,https://no.wikipedia.org/wiki/Digitaliseringsrådet_(Sverige)
no,Bjarne Bjorvatn,http://www.regeringen.se/rattsdokument/statens-offentliga-utredningar/2005/12/sou-2005107/,https://no.wikipedia.org/wiki/Bjarne_Bjorvatn
no,Mediemyndigheten,http://www.regeringen.se/pressmeddelanden/2015/02/myndigheten-for-radio-och-tv-ska-forbereda-myndighetsforandring-for-presstodsfragor/,https://no.wikipedia.org/wiki/Mediemyndigheten
no,Illis quorum,http://www.regeringen.se/sa-styrs-sverige/sa-arbetar-regeringen-och-regeringskansliet/medaljer-och-utmarkelser/,https://no.wikipedia.org/wiki/Illis_quorum
no,Illis quorum,http://www.regeringen.se/contentassets/61bab671f59a46af81cb11ee99e0d0eb/regeringens-beloningsmedaljer-och-regeringens-utmarkelse-professors-namn,https://no.wikipedia.org/wiki/Illis_quorum
no,"NOU 2011: 7, Brochmann-utvalget",http://www.regeringen.se/contentassets/6a0373dacf97488d8aae6b5785e46583/migration-en-aldrande-befolkning-och-offentliga-finanser-sou-201595,"https://no.wikipedia.org/wiki/NOU_2011:_7,_Brochmann-utvalget"
no,Statens servicecenter,http://www.regeringen.se/contentassets/fb9e920ffc01409ead17aa2d94d86b91/viktigare-lagar-och-forordningar-2015-2016.pdf,https://no.wikipedia.org/wiki/Statens_servicecenter
no,Kommunfullmäktige (Sverige),http://www.regeringen.se/sa-styrs-sverige/det-demokratiska-systemet-i-sverige/den-lokala-nivan---kommuner/,https://no.wikipedia.org/wiki/Kommunfullmäktige_(Sverige)
no,Det svenske instituttet i Athen,http://www.regeringen.se/content/1/c6/24/83/43/d331809b.pdf,https://no.wikipedia.org/wiki/Det_svenske_instituttet_i_Athen
no,Det svenske instituttet i Athen,http://www.regeringen.se/pressmeddelanden/2014/11/medelhavsinstituten-blir-kvar-/,https://no.wikipedia.org/wiki/Det_svenske_instituttet_i_Athen
no,EHälsomyndigheten,http://www.regeringen.se/pressmeddelanden/2016/06/delar-av-ehalsomyndigheten-omlokaliseras-till-kalmar/,https://no.wikipedia.org/wiki/EHälsomyndigheten
no,Biff à la Lindström,http://www.regeringen.se/content/1/c6/09/58/26/f21229ab.pdf,https://no.wikipedia.org/wiki/Biff_à_la_Lindström
no,Psykologisk krigføring,http://www.regeringen.se/pressmeddelanden/2016/09/ett-modernt-psykologiskt-forsvar/,https://no.wikipedia.org/wiki/Psykologisk_krigføring
no,Internet Assigned Numbers Authority,http://www.regeringen.se/pressmeddelanden/2016/09/ett-viktigt-steg-for-internets-fortsatta-utveckling/,https://no.wikipedia.org/wiki/Internet_Assigned_Numbers_Authority
no,Sveriges statsminister,http://www.regeringen.se/sveriges-regering/statsradsberedningen/,https://no.wikipedia.org/wiki/Sveriges_statsminister
no,Rosenbad,http://www.regeringen.se/sa-styrs-sverige/sa-arbetar-regeringen-och-regeringskansliet/rosenbad-och-regeringskansliets-historia/,https://no.wikipedia.org/wiki/Rosenbad
no,Arlandabanan,http://www.regeringen.se/myndigheter-med-flera/arlandabanan-infrastructure-ab-arlandabanan/,https://no.wikipedia.org/wiki/Arlandabanan
no,Forholdstallsvalg,http://www.regeringen.se/rattsdokument/proposition/2013/11/prop.-20131448/,https://no.wikipedia.org/wiki/Forholdstallsvalg
no,Diskusjon:Australia,http://www.regeringen.se/sb/d/2520/a/13972,https://no.wikipedia.org/wiki/Diskusjon:Australia
no,Diskusjon:Biljana Plavšić,http://www.regeringen.se/sb/d/12269/a/134002,https://no.wikipedia.org/wiki/Diskusjon:Biljana_Plavšić
no,Diskusjon:C-byrån,http://www.regeringen.se/content/1/c6/02/81/37/6f303194.pdf,https://no.wikipedia.org/wiki/Diskusjon:C-byrån
no,Diskusjon:Den egyptiske revolusjonen i 2011,http://www.regeringen.se/sb/d/7967/a/159996,https://no.wikipedia.org/wiki/Diskusjon:Den_egyptiske_revolusjonen_i_2011
no,Göran Hägglund,http://www.regeringen.se/sb/d/7473/a/70355,https://no.wikipedia.org/wiki/Göran_Hägglund
no,Diskusjon:Liste over landshøvdinger i Västernorrlands län,http://www.regeringen.se/sb/d/7460/a/109063,https://no.wikipedia.org/wiki/Diskusjon:Liste_over_landshøvdinger_i_Västernorrlands_län
no,Diskusjon:Liste over landshøvdinger i Västra Götalands län,http://www.regeringen.se/sb/d/9942/a/95571,https://no.wikipedia.org/wiki/Diskusjon:Liste_over_landshøvdinger_i_Västra_Götalands_län
no,Diskusjon:Liste over landshøvdinger i Örebro län,http://www.regeringen.se/sb/d/10039/a/104146,https://no.wikipedia.org/wiki/Diskusjon:Liste_over_landshøvdinger_i_Örebro_län
no,Diskusjon:Liste over landshøvdinger i Östergötlands län,http://www.regeringen.se/sb/d/12856/a/141336,https://no.wikipedia.org/wiki/Diskusjon:Liste_over_landshøvdinger_i_Östergötlands_län
no,Diskusjon:Rose-Marie Frebran,http://www.regeringen.se/sb/d/10039/a/104146,https://no.wikipedia.org/wiki/Diskusjon:Rose-Marie_Frebran
no,Diskusjon:Andreas Carlgren,http://www.regeringen.se/sb/d/7441,https://no.wikipedia.org/wiki/Diskusjon:Andreas_Carlgren
no,Diskusjon:Biff à la Lindström,http://www.regeringen.se/content/1/c6/09/58/26/f21229ab.pdf,https://no.wikipedia.org/wiki/Diskusjon:Biff_à_la_Lindström
no,Diskusjon:Kiruna byforvandling,http://www.regeringen.se/sb/d/119/a/116462,https://no.wikipedia.org/wiki/Diskusjon:Kiruna_byforvandling
no,Diskusjon:Liste over Sveriges statsministre,http://www.regeringen.se/omregeringskansliet/historik/sverigesregeringar.htm,https://no.wikipedia.org/wiki/Diskusjon:Liste_over_Sveriges_statsministre
no,Diskusjon:Offentlighetsprinsippet,http://www.regeringen.se/sb/d/504/a/30292003,https://no.wikipedia.org/wiki/Diskusjon:Offentlighetsprinsippet
no,Diskusjon:Ola Tunander,http://www.regeringen.se/content/1/c4/37/38/2dc4227e.pdf,https://no.wikipedia.org/wiki/Diskusjon:Ola_Tunander
no,Diskusjon:Thomas Bodström,http://www.regeringen.se/sb/d/1312,https://no.wikipedia.org/wiki/Diskusjon:Thomas_Bodström
no,Diskusjon:Digitaliseringsrådet (Sverige),http://www.regeringen.se/sb/d/14216/a/177256,https://no.wikipedia.org/wiki/Diskusjon:Digitaliseringsrådet_(Sverige)
no,Myndigheten för delaktighet,http://www.regeringen.se/sb/d/7487/a/238520,https://no.wikipedia.org/wiki/Myndigheten_för_delaktighet
no,Diskusjon:Myndigheten för delaktighet,http://www.regeringen.se/sb/d/7487/a/238520,https://no.wikipedia.org/wiki/Diskusjon:Myndigheten_för_delaktighet
no,Wikipedia:Torget/Arkiv/2018/februar,http://www.regeringen.se/tal/2018/02/utrikesdeklarationen-2018/,https://no.wikipedia.org/wiki/Wikipedia:Torget/Arkiv/2018/februar
no,Diskusjon:Eurojust,http://www.regeringen.se/content/1/c4/05/61/f7b2b5b9.pdf,https://no.wikipedia.org/wiki/Diskusjon:Eurojust
no,Liste over høyhastighetsbaner,https://www.regeringen.se/49be36/contentassets/32bdd3f338a24a90bacd69d5f91005ef/bilaga-1.-storre-investeringar-over-100-miljoner-kronor-i-nationell-infrastruktur.pdf,https://no.wikipedia.org/wiki/Liste_over_høyhastighetsbaner
no,Diskusjon:Lennart Nilsson,http://www.regeringen.se/sb/d/119/a/127733,https://no.wikipedia.org/wiki/Diskusjon:Lennart_Nilsson
no,Diskusjon:Sanne Houby-Nielsen,http://www.regeringen.se/sb/d/119/a/142709,https://no.wikipedia.org/wiki/Diskusjon:Sanne_Houby-Nielsen
no,Diskusjon:Eric von Rosen,http://www.regeringen.se/content/1/c4/18/18/950400da.pdf,https://no.wikipedia.org/wiki/Diskusjon:Eric_von_Rosen
no,Myndigheten för digital förvaltning,https://www.regeringen.se/myndigheter-med-flera/myndigheten-for-digital-forvaltning/,https://no.wikipedia.org/wiki/Myndigheten_för_digital_förvaltning
no,Stefan Löfvens andre regjering,https://www.regeringen.se/pressmeddelanden/2019/01/sveriges-nya-regering/,https://no.wikipedia.org/wiki/Stefan_Löfvens_andre_regjering
no,Diskusjon:Israels barriere på Vestbredden/Arkiv1,http://www.regeringen.se/sb/d/2688/a/19640,https://no.wikipedia.org/wiki/Diskusjon:Israels_barriere_på_Vestbredden/Arkiv1
no,Diskusjon:Kosovo/Arkiv1,http://www.regeringen.se/sb/d/10355/a/99713,https://no.wikipedia.org/wiki/Diskusjon:Kosovo/Arkiv1
no,Diskusjon:Apoteket AB,http://www.regeringen.se/content/1/c6/01/85/96/168210dc.pdf,https://no.wikipedia.org/wiki/Diskusjon:Apoteket_AB
no,Margot Wallström,https://www.regeringen.se/regeringens-politik/en-feministisk-utrikespolitik/,https://no.wikipedia.org/wiki/Margot_Wallström
no,Ann Linde,http://www.regeringen.se/sveriges-regering/utrikesdepartementet/ann-linde/cv-ann-linde/,https://no.wikipedia.org/wiki/Ann_Linde
no,Björn O. Nilsson,https://www.regeringen.se/pressmeddelanden/2018/04/bjorn-o.-nilsson-ny-landshovding-i-norrbottens-lan/,https://no.wikipedia.org/wiki/Björn_O._Nilsson
no,Liste over landshøvdinger i Norrbottens län,https://www.regeringen.se/pressmeddelanden/2018/04/bjorn-o.-nilsson-ny-landshovding-i-norrbottens-lan/,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Norrbottens_län
no,Sveriges regioner,https://www.regeringen.se/4b0986/contentassets/05ff51dfa3c84ed18813b1d8815c29a0/viktigare-lagar-och-forordningar-infor-arsskiftet-2019_2020.pdf,https://no.wikipedia.org/wiki/Sveriges_regioner
no,Skyddsvakt,https://www.regeringen.se/4b0986/contentassets/05ff51dfa3c84ed18813b1d8815c29a0/viktigare-lagar-och-forordningar-infor-arsskiftet-2019_2020.pdf,https://no.wikipedia.org/wiki/Skyddsvakt
no,Kansliet för krishantering,http://www.regeringen.se/regeringens-politik/krisberedskap/regeringskansliets-krishantering/,https://no.wikipedia.org/wiki/Kansliet_för_krishantering
no,Sälen Trysil Airport,https://www.regeringen.se/pressmeddelanden/2020/01/regeringen-beslutar-att-det-ska-fa-finnas-ett-gransovergangsstalle-i-malung-salens-kommun/,https://no.wikipedia.org/wiki/Sälen_Trysil_Airport
no,Palme-mordet,https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/1999/01/sou-199988--/,https://no.wikipedia.org/wiki/Palme-mordet
no,Anna Lindstedt,https://www.regeringen.se/pressmeddelanden/2019/01/anna-lindstedt-blir-ny-agenda-2030-ambassador/,https://no.wikipedia.org/wiki/Anna_Lindstedt
no,Anna Lindstedt,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-kina/,https://no.wikipedia.org/wiki/Anna_Lindstedt
no,Coronakommissionen,https://www.regeringen.se/49f46d/contentassets/593c32df14114d9c81eeba9c96e26e41/dir2020_74.pdf,https://no.wikipedia.org/wiki/Coronakommissionen
no,Coronakommissionen,https://www.regeringen.se/pressmeddelanden/2020/06/mats-melin-leder-coronakommissionen/,https://no.wikipedia.org/wiki/Coronakommissionen
no,Coronakommissionen,https://www.regeringen.se/pressmeddelanden/2020/07/coronakommissionens-ledamoter-utsedda/,https://no.wikipedia.org/wiki/Coronakommissionen
no,Nils Poppe,https://www.regeringen.se/contentassets/61bab671f59a46af81cb11ee99e0d0eb/regeringens-beloningsmedaljer-och-regeringens-utmarkelse-professors-namn,https://no.wikipedia.org/wiki/Nils_Poppe
no,Esrange,https://www.regeringen.se/pressmeddelanden/2020/10/fortsatt-utveckling-av-esrange/,https://no.wikipedia.org/wiki/Esrange
no,Ubåthendelser fra 1970 til 2000,http://www.regeringen.se/content/1/c4/37/38/2dc4227e.pdf,https://no.wikipedia.org/wiki/Ubåthendelser_fra_1970_til_2000
no,Bolagsverket,https://www.regeringen.se/myndigheter-med-flera/bolagsverket/,https://no.wikipedia.org/wiki/Bolagsverket
no,Sveriges forsvar,https://www.regeringen.se/rattsliga-dokument/proposition/2020/10/prop.-20202130/,https://no.wikipedia.org/wiki/Sveriges_forsvar
no,Inspektionen för strategiska produkter,http://www.regeringen.se/sb/d/2868/a/57321,https://no.wikipedia.org/wiki/Inspektionen_för_strategiska_produkter
no,Brukerstyrt personlig assistanse,https://www.regeringen.se/pressmeddelanden/2020/09/rekordstor-hojning-av-schablonersattningen-for-personlig-assistans/,https://no.wikipedia.org/wiki/Brukerstyrt_personlig_assistanse
no,Lag om särskilda begränsningar för att förhindra spridning av sjukdomen covid-19,https://www.regeringen.se/pressmeddelanden/2021/01/tillfallig-pandemilag-ger-fler-befogenheter-for-atgarder-om-smittskydd/,https://no.wikipedia.org/wiki/Lag_om_särskilda_begränsningar_för_att_förhindra_spridning_av_sjukdomen_covid-19
no,Diskusjon:Kommunfullmäktige (Sverige),http://www.regeringen.se/sa-styrs-sverige/det-demokratiska-systemet-i-sverige/den-lokala-nivan---kommuner/,https://no.wikipedia.org/wiki/Diskusjon:Kommunfullmäktige_(Sverige)
no,Myndigheten för psykologiskt försvar,https://www.regeringen.se/pressmeddelanden/2021/03/beslut-om-inrattande-av-myndigheten-for-psykologiskt-forsvar/,https://no.wikipedia.org/wiki/Myndigheten_för_psykologiskt_försvar
no,Myndigheten för psykologiskt försvar,https://www.regeringen.se/rattsliga-dokument/kommittedirektiv/2021/03/dir.-202120/,https://no.wikipedia.org/wiki/Myndigheten_för_psykologiskt_försvar
no,Myndigheten för psykologiskt försvar,https://www.regeringen.se/pressmeddelanden/2020/05/ny-myndighet-ska-utveckla-och-samordna-det-psykologiska-forsvaret/,https://no.wikipedia.org/wiki/Myndigheten_för_psykologiskt_försvar
no,Anna Ekström,https://www.regeringen.se/pressmeddelanden/2019/01/sveriges-nya-regering/,https://no.wikipedia.org/wiki/Anna_Ekström
no,Anna Ekström,https://www.regeringen.se/sveriges-regering/utbildningsdepartementet/anna-ekstrom/,https://no.wikipedia.org/wiki/Anna_Ekström
no,Anna Ekström,https://www.regeringen.se/sveriges-regering/utbildningsdepartementet/anna-ekstrom/cv-anna-ekstrom/,https://no.wikipedia.org/wiki/Anna_Ekström
no,Amanda Lind,https://www.regeringen.se/pressmeddelanden/2019/01/sveriges-nya-regering/,https://no.wikipedia.org/wiki/Amanda_Lind
no,Åsa Lindhagen,https://www.regeringen.se/pressmeddelanden/2019/01/sveriges-nya-regering/,https://no.wikipedia.org/wiki/Åsa_Lindhagen
no,Diskusjon:Skyddsvakt,https://www.regeringen.se/4b0986/contentassets/05ff51dfa3c84ed18813b1d8815c29a0/viktigare-lagar-och-forordningar-infor-arsskiftet-2019_2020.pdf,https://no.wikipedia.org/wiki/Diskusjon:Skyddsvakt
no,Stefan Löfvens tredje regjering,https://www.regeringen.se/pressmeddelanden/2021/07/sveriges-nya-regering/,https://no.wikipedia.org/wiki/Stefan_Löfvens_tredje_regjering
no,Diskusjon:Sveriges regioner,https://www.regeringen.se/4b0986/contentassets/05ff51dfa3c84ed18813b1d8815c29a0/viktigare-lagar-och-forordningar-infor-arsskiftet-2019_2020.pdf,https://no.wikipedia.org/wiki/Diskusjon:Sveriges_regioner
no,Forsvarsdepartementet (Sverige),https://regeringen.se/sveriges-regering/forsvarsdepartementet/,https://no.wikipedia.org/wiki/Forsvarsdepartementet_(Sverige)
no,Regjeringskrisen i Sverige 2021,https://regeringen.se/artiklar/2021/06/statsministern-leder-en-overgangsregering/,https://no.wikipedia.org/wiki/Regjeringskrisen_i_Sverige_2021
no,Utenriksdepartementet (Sverige),https://www.regeringen.se/sveriges-regering/utrikesdepartementet/,https://no.wikipedia.org/wiki/Utenriksdepartementet_(Sverige)
no,Magdalena Andersson,https://www.regeringen.se/49f7f3/contentassets/9eb0cc2f29ec402487ffb7eeb739d0a3/cv-magdalena-andersson.pdf,https://no.wikipedia.org/wiki/Magdalena_Andersson
no,Liste over landshøvdinger i Västerbottens län,https://www.regeringen.se/pressmeddelanden/2020/06/helene-hellmark-knutsson-ny-landshovding-i-vasterbottens-lan/,https://no.wikipedia.org/wiki/Liste_over_landshøvdinger_i_Västerbottens_län
no,Stefan Löfvens tredje regjering,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/Stefan_Löfvens_tredje_regjering
no,2021,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/2021
no,Stefan Löfven,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/Stefan_Löfven
no,Karl-Petter Thorwaldsson,https://www.regeringen.se/sveriges-regering/naringsdepartementet/karl-petter-thorwaldsson/,https://no.wikipedia.org/wiki/Karl-Petter_Thorwaldsson
no,Magdalena Andersson,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/Magdalena_Andersson
no,30. november,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/30._november
no,Magdalena Anderssons regjering,https://www.regeringen.se/pressmeddelanden/2021/11/halltider-for-regeringsskiftet-30-november/,https://no.wikipedia.org/wiki/Magdalena_Anderssons_regjering
no,Max Elger,https://www.regeringen.se/sveriges-regering/finansdepartementet/magdalena-andersson/statssekreterare/,https://no.wikipedia.org/wiki/Max_Elger
no,Max Elger,https://www.regeringen.se/sveriges-regering/finansdepartementet/magdalena-andersson/cv-max-elger/,https://no.wikipedia.org/wiki/Max_Elger
no,Magdalena Anderssons regjering,https://regeringen.se/pressmeddelanden/2021/11/regeringsskifte-den-30-november-2021/,https://no.wikipedia.org/wiki/Magdalena_Anderssons_regjering
no,Institutet för mänskliga rättigheter,https://www.regeringen.se/pressmeddelanden/2021/04/nytt-institut-for-manskliga-rattigheter-placeras-i-lund/,https://no.wikipedia.org/wiki/Institutet_för_mänskliga_rättigheter
no,Diskusjon:Max Elger,https://www.regeringen.se/sveriges-regering/finansdepartementet/magdalena-andersson/statssekreterare/,https://no.wikipedia.org/wiki/Diskusjon:Max_Elger
no,Regeringskansliet,https://regeringen.se/,https://no.wikipedia.org/wiki/Regeringskansliet
no,Barnehjem,https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/2011/09/sou-201161/,https://no.wikipedia.org/wiki/Barnehjem
