lang,page_title,url,wiki_link,status,reason,final_url,ia_url,ia_status
en,List of ambassadors of Sweden to Germany,https://www.regeringen.se/pressmeddelanden/2015/05/ny-ambassador-i-tyskland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Germany,ok,,https://www.regeringen.se/pressmeddelanden/2015/05/ny-ambassador-i-tyskland/,,missing
en,List of ambassadors of Sweden to Germany,https://www.regeringen.se/pressmeddelanden/2017/01/ny-ambassador-i-tyskland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Germany,ok,,https://www.regeringen.se/pressmeddelanden/2017/01/ny-ambassador-i-tyskland/,http://web.archive.org/web/20251115214321/https://www.regeringen.se/pressmeddelanden/2017/01/ny-ambassador-i-tyskland/,available
en,List of ambassadors of Sweden to Germany,https://www.regeringen.se/pressmeddelanden/2023/03/veronika-wand-danielsson-ny-ambassador-i-tyskland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Germany,ok,,https://www.regeringen.se/pressmeddelanden/2023/03/veronika-wand-danielsson-ny-ambassador-i-tyskland/,http://web.archive.org/web/20251116160210/https://www.regeringen.se/pressmeddelanden/2023/03/veronika-wand-danielsson-ny-ambassador-i-tyskland/,available
en,List of ambassadors of Sweden to the Netherlands,https://www.regeringen.se/pressmeddelanden/2015/06/ny-ambassador-i-nederlanderna/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_the_Netherlands,ok,,https://www.regeringen.se/pressmeddelanden/2015/06/ny-ambassador-i-nederlanderna/,,missing
en,List of ambassadors of Sweden to the Netherlands,https://www.regeringen.se/pressmeddelanden/2018/07/ny-ambassador-i-nederlanderna/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_the_Netherlands,ok,,https://www.regeringen.se/pressmeddelanden/2018/07/ny-ambassador-i-nederlanderna/,http://web.archive.org/web/20250120115158/https://www.regeringen.se/pressmeddelanden/2018/07/ny-ambassador-i-nederlanderna/,available
en,List of ambassadors of Sweden to the Netherlands,https://www.regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-nederlanderna/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_the_Netherlands,ok,,https://www.regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-nederlanderna/,http://web.archive.org/web/20251014204336/https://www.regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-nederlanderna/,available
en,List of ambassadors of Sweden to Belgium,https://www.regeringen.se/pressmeddelanden/2016/09/ny-ambassador-i-belgien-och-luxemburg/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Belgium,ok,,https://www.regeringen.se/pressmeddelanden/2016/09/ny-ambassador-i-belgien-och-luxemburg/,http://web.archive.org/web/20251015105145/https://www.regeringen.se/pressmeddelanden/2016/09/ny-ambassador-i-belgien-och-luxemburg/,available
en,List of ambassadors of Sweden to Belgium,https://www.regeringen.se/pressmeddelanden/2021/06/ny-ambassador-i-belgien-och-luxemburg/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Belgium,ok,,https://www.regeringen.se/pressmeddelanden/2021/06/ny-ambassador-i-belgien-och-luxemburg/,http://web.archive.org/web/20251015121123/https://www.regeringen.se/pressmeddelanden/2021/06/ny-ambassador-i-belgien-och-luxemburg/,available
en,List of ambassadors of Sweden to Belgium,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/belgien/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Belgium,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/belgien/,http://web.archive.org/web/20251118203952/https://regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/belgien/,available
en,List of ambassadors of Sweden to Russia,https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-ryssland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Russia,ok,,https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-ryssland/,http://web.archive.org/web/20251014045950/https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-ryssland/,available
en,List of ambassadors of Sweden to Russia,https://www.regeringen.se/pressmeddelanden/2023/04/karin-olofsdotter-ny-ambassador-i-ryssland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Russia,ok,,https://www.regeringen.se/pressmeddelanden/2023/04/karin-olofsdotter-ny-ambassador-i-ryssland/,http://web.archive.org/web/20250916225014/https://www.regeringen.se/pressmeddelanden/2023/04/karin-olofsdotter-ny-ambassador-i-ryssland/,available
en,NATO Enhanced Forward Presence,https://www.regeringen.se/pressmeddelanden/2024/04/forsvarsmakten-ska-forbereda-styrkebidrag-till-lettland/,https://en.wikipedia.org/wiki/NATO_Enhanced_Forward_Presence,ok,,https://www.regeringen.se/pressmeddelanden/2024/04/forsvarsmakten-ska-forbereda-styrkebidrag-till-lettland/,,missing
en,List of ambassadors of Sweden to Japan,https://www.regeringen.se/pressmeddelanden/2019/07/ny-ambassador-i-japan/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Japan,ok,,https://www.regeringen.se/pressmeddelanden/2019/07/ny-ambassador-i-japan/,http://web.archive.org/web/20251013114657/https://regeringen.se/pressmeddelanden/2019/07/ny-ambassador-i-japan/,available
en,List of ambassadors of Sweden to Japan,https://www.regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-japan/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Japan,ok,,https://www.regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-japan/,http://web.archive.org/web/20251012012604/https://regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-japan/,available
en,List of ambassadors of Sweden to China,http://www.regeringen.se/sb/d/13380/a/150143,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_China,dead,HTTP 404,https://www.regeringen.se/sb/d/13380/a/150143,http://web.archive.org/web/20141112185308/http://www.regeringen.se/sb/d/13380/a/150143,available
en,List of ambassadors of Sweden to China,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-kina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_China,ok,,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-kina/,http://web.archive.org/web/20251224121232/https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-kina/,available
en,List of ambassadors of Sweden to China,https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-kina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_China,ok,,https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-kina/,http://web.archive.org/web/20251007020518/https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-kina/,available
en,List of ambassadors of Sweden to China,https://www.regeringen.se/pressmeddelanden/2023/04/ny-ambassador-i-kina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_China,ok,,https://www.regeringen.se/pressmeddelanden/2023/04/ny-ambassador-i-kina/,http://web.archive.org/web/20250917043313/https://www.regeringen.se/pressmeddelanden/2023/04/ny-ambassador-i-kina/,available
en,List of international prime ministerial trips made by Ulf Kristersson,https://www.regeringen.se/pressmeddelanden/2024/06/ulf-kristersson-traffar-ledarna-for-landerna-pa-natos-ostra-flank/,https://en.wikipedia.org/wiki/List_of_international_prime_ministerial_trips_made_by_Ulf_Kristersson,ok,,https://www.regeringen.se/pressmeddelanden/2024/06/ulf-kristersson-traffar-ledarna-for-landerna-pa-natos-ostra-flank/,http://web.archive.org/web/20250810080043/https://www.regeringen.se/pressmeddelanden/2024/06/ulf-kristersson-traffar-ledarna-for-landerna-pa-natos-ostra-flank/,available
en,List of international prime ministerial trips made by Ulf Kristersson,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-deltar-pa-informellt-mote-i-europeiska-radet/,https://en.wikipedia.org/wiki/List_of_international_prime_ministerial_trips_made_by_Ulf_Kristersson,ok,,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-deltar-pa-informellt-mote-i-europeiska-radet/,http://web.archive.org/web/20250810185136/https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-deltar-pa-informellt-mote-i-europeiska-radet/,available
en,List of international prime ministerial trips made by Ulf Kristersson,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-och-forsvarsminister-pal-jonson-reser-till-norge-infor-natotoppmote/,https://en.wikipedia.org/wiki/List_of_international_prime_ministerial_trips_made_by_Ulf_Kristersson,ok,,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-och-forsvarsminister-pal-jonson-reser-till-norge-infor-natotoppmote/,http://web.archive.org/web/20250912215053/https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-och-forsvarsminister-pal-jonson-reser-till-norge-infor-natotoppmote/,available
en,List of ambassadors of Sweden to Greece,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/grekland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Greece,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/grekland/,http://web.archive.org/web/20250911031024/https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/europa-och-centralasien/grekland/,available
en,List of ambassadors of Sweden to Greece,https://www.regeringen.se/pressmeddelanden/2017/06/ny-ambassador-i-grekland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Greece,ok,,https://www.regeringen.se/pressmeddelanden/2017/06/ny-ambassador-i-grekland/,http://web.archive.org/web/20250806115124/https://www.regeringen.se/pressmeddelanden/2017/06/ny-ambassador-i-grekland/,available
en,List of ambassadors of Sweden to Greece,https://www.regeringen.se/pressmeddelanden/2021/07/ny-ambassador-i-grekland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Greece,ok,,https://www.regeringen.se/pressmeddelanden/2021/07/ny-ambassador-i-grekland/,http://web.archive.org/web/20250711211031/https://regeringen.se/pressmeddelanden/2021/07/ny-ambassador-i-grekland/,available
en,List of ambassadors of Sweden to Argentina,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/amerika/argentina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Argentina,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/amerika/argentina/,http://web.archive.org/web/20251110105802/https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/amerika/argentina/,available
en,List of ambassadors of Sweden to Argentina,https://www.regeringen.se/pressmeddelanden/2016/03/ny-ambassador-i-argentina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Argentina,ok,,https://www.regeringen.se/pressmeddelanden/2016/03/ny-ambassador-i-argentina/,,missing
en,List of ambassadors of Sweden to Argentina,https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-argentina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Argentina,ok,,https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-argentina/,http://web.archive.org/web/20250805134622/https://www.regeringen.se/pressmeddelanden/2019/04/ny-ambassador-i-argentina/,available
en,List of ambassadors of Sweden to Argentina,https://www.regeringen.se/pressmeddelanden/2023/05/torsten-ericsson-ny-ambassador-i-argentina/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Argentina,ok,,https://www.regeringen.se/pressmeddelanden/2023/05/torsten-ericsson-ny-ambassador-i-argentina/,http://web.archive.org/web/20250622143343/https://www.regeringen.se/pressmeddelanden/2023/05/torsten-ericsson-ny-ambassador-i-argentina/,available
en,List of ambassadors of Sweden to the Czech Republic,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-tjeckien/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_the_Czech_Republic,ok,,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-tjeckien/,http://web.archive.org/web/20250411084520/https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-tjeckien/,available
en,List of ambassadors of Sweden to the Czech Republic,https://www.regeringen.se/pressmeddelanden/2020/04/ny-ambassador-i-tjeckien/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_the_Czech_Republic,ok,,https://www.regeringen.se/pressmeddelanden/2020/04/ny-ambassador-i-tjeckien/,http://web.archive.org/web/20250120115140/https://www.regeringen.se/pressmeddelanden/2020/04/ny-ambassador-i-tjeckien/,available
en,List of ambassadors of Sweden to Canada,https://www.regeringen.se/pressmeddelanden/2019/01/ny-ambassador-i-kanada/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Canada,ok,,https://www.regeringen.se/pressmeddelanden/2019/01/ny-ambassador-i-kanada/,http://web.archive.org/web/20251010220056/https://regeringen.se/pressmeddelanden/2019/01/ny-ambassador-i-kanada/,available
en,List of ambassadors of Sweden to Canada,https://www.regeringen.se/pressmeddelanden/2023/08/ny-ambassador-i-kanada/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Canada,ok,,https://www.regeringen.se/pressmeddelanden/2023/08/ny-ambassador-i-kanada/,http://web.archive.org/web/20240620121352/https://www.regeringen.se/pressmeddelanden/2023/08/ny-ambassador-i-kanada/,available
en,List of ambassadors of Sweden to Norway,https://www.regeringen.se/pressmeddelanden/2018/09/ny-ambassador-i-norge/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Norway,ok,,https://www.regeringen.se/pressmeddelanden/2018/09/ny-ambassador-i-norge/,http://web.archive.org/web/20250807130648/https://www.regeringen.se/pressmeddelanden/2018/09/ny-ambassador-i-norge/,available
en,List of ambassadors of Sweden to Norway,https://www.regeringen.se/pressmeddelanden/2020/11/cecilia-bjorner/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Norway,ok,,https://www.regeringen.se/pressmeddelanden/2020/11/cecilia-bjorner/,http://web.archive.org/web/20240620140507/https://www.regeringen.se/pressmeddelanden/2020/11/cecilia-bjorner/,available
en,List of ambassadors of Sweden to Norway,https://www.regeringen.se/pressmeddelanden/2024/03/ny-ambassador-i-norge/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Norway,ok,,https://www.regeringen.se/pressmeddelanden/2024/03/ny-ambassador-i-norge/,http://web.archive.org/web/20251115063938/https://www.regeringen.se/pressmeddelanden/2024/03/ny-ambassador-i-norge/,available
en,List of ambassadors of Sweden to Algeria,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/algeriet/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Algeria,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/algeriet/,http://web.archive.org/web/20251018111745/https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/algeriet/,available
en,List of ambassadors of Sweden to Algeria,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-algeriet/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Algeria,ok,,https://www.regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-algeriet/,http://web.archive.org/web/20251007094657/https://regeringen.se/pressmeddelanden/2016/04/ny-ambassador-i-algeriet/,available
en,List of ambassadors of Sweden to Algeria,https://www.regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-algeriet/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Algeria,ok,,https://www.regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-algeriet/,http://web.archive.org/web/20251106214150/https://regeringen.se/pressmeddelanden/2021/03/ny-ambassador-i-algeriet/,available
en,Mining in Sweden,https://www.regeringen.se/pressmeddelanden/2024/02/klimat--och-miljoministern-beslutar-om-en-utredning-for-att-avskaffa-forbudet-mot-uranutvinning/,https://en.wikipedia.org/wiki/Mining_in_Sweden,ok,,https://www.regeringen.se/pressmeddelanden/2024/02/klimat--och-miljoministern-beslutar-om-en-utredning-for-att-avskaffa-forbudet-mot-uranutvinning/,http://web.archive.org/web/20251215073908/https://www.regeringen.se/pressmeddelanden/2024/02/klimat--och-miljoministern-beslutar-om-en-utredning-for-att-avskaffa-forbudet-mot-uranutvinning/,available
en,List of ambassadors of Sweden to Finland,https://www.regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-finland/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Finland,ok,,https://www.regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-finland/,http://web.archive.org/web/20250122181425/https://www.regeringen.se/pressmeddelanden/2024/05/ny-ambassador-i-finland/,available
en,Courtyard Crisis,https://www.regeringen.se/sveriges-regering/finansdepartementet/statens-budget/statens-budget-i-siffror/,https://en.wikipedia.org/wiki/Courtyard_Crisis,ok,,https://www.regeringen.se/sveriges-regering/finansdepartementet/statens-budget/statens-budget-i-siffror/,http://web.archive.org/web/20251211234954/https://www.regeringen.se/sveriges-regering/finansdepartementet/statens-budget/statens-budget-i-siffror/,available
en,List of ambassadors of Sweden to Thailand,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/asien-och-oceanien/thailand/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Thailand,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/asien-och-oceanien/thailand/,http://web.archive.org/web/20251220203422/https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/asien-och-oceanien/thailand/,available
en,List of ambassadors of Sweden to Thailand,https://www.regeringen.se/pressmeddelanden/2015/08/ny-ambassador-i-thailand/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Thailand,ok,,https://www.regeringen.se/pressmeddelanden/2015/08/ny-ambassador-i-thailand/,,missing
en,List of ambassadors of Sweden to Thailand,https://www.regeringen.se/pressmeddelanden/2020/06/ny-ambassador-i-thailand/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Thailand,ok,,https://www.regeringen.se/pressmeddelanden/2020/06/ny-ambassador-i-thailand/,http://web.archive.org/web/20251118073524/https://regeringen.se/pressmeddelanden/2020/06/ny-ambassador-i-thailand/,available
en,List of ambassadors of Sweden to Thailand,https://www.regeringen.se/pressmeddelanden/2023/06/anna-hammargren-ny-ambassador-i-thailand/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Thailand,ok,,https://www.regeringen.se/pressmeddelanden/2023/06/anna-hammargren-ny-ambassador-i-thailand/,http://web.archive.org/web/20251114145825/https://regeringen.se/pressmeddelanden/2023/06/anna-hammargren-ny-ambassador-i-thailand/,available
en,List of international prime ministerial trips made by Ulf Kristersson,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-pa-eu-toppmote-i-bryssel/,https://en.wikipedia.org/wiki/List_of_international_prime_ministerial_trips_made_by_Ulf_Kristersson,ok,,https://www.regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-pa-eu-toppmote-i-bryssel/,http://web.archive.org/web/20250715093424/https://regeringen.se/pressmeddelanden/2024/06/statsminister-ulf-kristersson-pa-eu-toppmote-i-bryssel/,available
en,Erik Slottner,https://www.regeringen.se/sveriges-regering/finansdepartementet/erik-slottner/cv-erik-slottner/,https://en.wikipedia.org/wiki/Erik_Slottner,ok,,https://www.regeringen.se/sveriges-regering/finansdepartementet/erik-slottner/cv-erik-slottner/,http://web.archive.org/web/20251118070824/https://regeringen.se/sveriges-regering/finansdepartementet/erik-slottner/cv-erik-slottner/,available
en,List of diplomatic missions of Sweden,https://www.regeringen.se/pressmeddelanden/2024/06/sveriges-ambassader-i-bamako-och-ouagadougou-avvecklas-och-en-ny-ambassad-i-dakar-planeras-att-etableras/,https://en.wikipedia.org/wiki/List_of_diplomatic_missions_of_Sweden,ok,,https://www.regeringen.se/pressmeddelanden/2024/06/sveriges-ambassader-i-bamako-och-ouagadougou-avvecklas-och-en-ny-ambassad-i-dakar-planeras-att-etableras/,http://web.archive.org/web/20251012235054/https://regeringen.se/pressmeddelanden/2024/06/sveriges-ambassader-i-bamako-och-ouagadougou-avvecklas-och-en-ny-ambassad-i-dakar-planeras-att-etableras/,available
en,User:Saftgurka/sandbox29,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/afrika/burkina-faso/,https://en.wikipedia.org/wiki/User:Saftgurka/sandbox29,ok,,https://regeringen.se,http://web.archive.org/web/20250524033526/https://regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/afrika/burkina-faso/,available
en,Talk:2023 Stenungsund landslide,https://www.regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,https://en.wikipedia.org/wiki/Talk:2023_Stenungsund_landslide,ok,,https://www.regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,http://web.archive.org/web/20251008062323/https://regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,available
en,2023 Stenungsund landslide,https://www.regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,https://en.wikipedia.org/wiki/2023_Stenungsund_landslide,ok,,https://www.regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,http://web.archive.org/web/20251008062323/https://regeringen.se/pressmeddelanden/2024/07/aterinvigning-av-e6-i-stenungsund-efter-jordskredet/,available
en,Camilla Waltersson Grönvall,https://www.regeringen.se/sveriges-regering/socialdepartementet/camilla-waltersson-gronvall/cv-camilla-waltersson-gronvall/,https://en.wikipedia.org/wiki/Camilla_Waltersson_Grönvall,ok,,https://www.regeringen.se/sveriges-regering/socialdepartementet/camilla-waltersson-gronvall/cv-camilla-waltersson-gronvall/,http://web.archive.org/web/20251117184906/https://www.regeringen.se/sveriges-regering/socialdepartementet/camilla-waltersson-gronvall/cv-camilla-waltersson-gronvall/,available
en,List of international prime ministerial trips made by Ulf Kristersson,https://www.regeringen.se/pressmeddelanden/2024/07/sverige-deltar-for-forsta-gangen-pa-natotoppmote-som-medlem-i-forsvarsalliansen/,https://en.wikipedia.org/wiki/List_of_international_prime_ministerial_trips_made_by_Ulf_Kristersson,dead,soft_404,https://www.regeringen.se/pressmeddelanden/2024/07/sverige-deltar-for-forsta-gangen-pa-natotoppmote-som-medlem-i-forsvarsalliansen/,http://web.archive.org/web/20251112105342/https://www.regeringen.se/pressmeddelanden/2024/07/sverige-deltar-for-forsta-gangen-pa-natotoppmote-som-medlem-i-forsvarsalliansen/,available
en,COVID-19 pandemic in Sweden,https://www.regeringen.se/49b6a8/contentassets/f2990e583ef44add8866fc67ae1ca253/omreglering-av-apoteksmarknaden-del-1-sou-20084,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Sweden,dead,HTTP 404,https://www.regeringen.se/49b6a8/contentassets/f2990e583ef44add8866fc67ae1ca253/omreglering-av-apoteksmarknaden-del-1-sou-20084,http://web.archive.org/web/20220811164349/https://www.regeringen.se/49b6a8/contentassets/f2990e583ef44add8866fc67ae1ca253/omreglering-av-apoteksmarknaden-del-1-sou-20084,available
en,COVID-19 pandemic in Sweden,https://www.regeringen.se/pressmeddelanden/2021/01/hogstadieskolor-far-mojlighet-till-fjarr--eller-distansundervisning-for-att-undvika-trangsel-och-minska-smittspridningen/,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Sweden,ok,,https://regeringen.se,http://web.archive.org/web/20221004042502/https://regeringen.se/pressmeddelanden/2021/01/hogstadieskolor-far-mojlighet-till-fjarr--eller-distansundervisning-for-att-undvika-trangsel-och-minska-smittspridningen/,available
en,COVID-19 pandemic in Sweden,https://www.regeringen.se/artiklar/2020/12/vaccinering-mot-covid-19-inleds-den-27-december/,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Sweden,ok,,https://www.regeringen.se/artiklar/2020/12/vaccinering-mot-covid-19-inleds-den-27-december/,http://web.archive.org/web/20251016011343/https://www.regeringen.se/artiklar/2020/12/vaccinering-mot-covid-19-inleds-den-27-december/,available
en,User:Saftgurka/sandbox29,http://www.regeringen.se/sb/d/2574/a/75193,https://en.wikipedia.org/wiki/User:Saftgurka/sandbox29,dead,HTTP 404,https://www.regeringen.se/sb/d/2574/a/75193,http://web.archive.org/web/20150525063100/http://www.regeringen.se/sb/d/2574/a/75193,available
en,List of ambassadors of Sweden to Greece,http://www.regeringen.se/sb/d/17286/a/214520,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Greece,dead,HTTP 404,https://www.regeringen.se/sb/d/17286/a/214520,http://web.archive.org/web/20141009012222/http://www.regeringen.se/sb/d/17286/a/214520,available
en,List of ambassadors of Sweden to Algeria,http://www.regeringen.se/sb/d/17286/a/214520,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Algeria,dead,HTTP 404,https://www.regeringen.se/sb/d/17286/a/214520,http://web.archive.org/web/20141009012222/http://www.regeringen.se/sb/d/17286/a/214520,available
en,List of ambassadors of Sweden to Argentina,http://www.regeringen.se/sb/d/17286/a/214520,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Argentina,dead,HTTP 404,https://www.regeringen.se/sb/d/17286/a/214520,http://web.archive.org/web/20141009012222/http://www.regeringen.se/sb/d/17286/a/214520,available
en,List of ambassadors of Sweden to Iraq,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/irak/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Iraq,ok,,https://www.regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/irak/,http://web.archive.org/web/20251117134208/https://regeringen.se/sveriges-regering/utrikesdepartementet/sveriges-forbindelser-med-omvarlden/mellanostern-och-nordafrika/irak/,available
en,List of ambassadors of Sweden to Iraq,https://www.regeringen.se/pressmeddelanden/2015/04/ny-ambassador-i-irak/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Iraq,ok,,https://www.regeringen.se/pressmeddelanden/2015/04/ny-ambassador-i-irak/,http://web.archive.org/web/20250120115021/https://www.regeringen.se/pressmeddelanden/2015/04/ny-ambassador-i-irak/,available
en,List of ambassadors of Sweden to Iraq,https://www.regeringen.se/pressmeddelanden/2017/06/ny-ambassador-i-irak-2017/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Iraq,ok,,https://www.regeringen.se/pressmeddelanden/2017/06/ny-ambassador-i-irak-2017/,,missing
en,List of ambassadors of Sweden to Iraq,https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-irak/,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Sweden_to_Iraq,ok,,https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-irak/,http://web.archive.org/web/20250120171058/https://www.regeringen.se/pressmeddelanden/2019/05/ny-ambassador-i-irak/,available
