lang,page_title,url,wiki_link,status,reason,ia_url,ia_status
sv,Södra Lunda,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001453/G%C3%A4llande,https://sv.wikipedia.org/wiki/Södra_Lunda,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001453/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e780>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Eknön,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001459/G%C3%A4llande,https://sv.wikipedia.org/wiki/Eknön,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001459/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683ecf0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Dyhult (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014379/G%C3%A4llande,https://sv.wikipedia.org/wiki/Dyhult_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014379/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683d100>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Missjö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001760/G%C3%A4llande,https://sv.wikipedia.org/wiki/Missjö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001760/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683cfe0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,"Hälla (naturreservat, Söderköpings kommun)",http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013556/G%C3%A4llande,"https://sv.wikipedia.org/wiki/Hälla_(naturreservat,_Söderköpings_kommun)",error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013556/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683eb10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Käringbergen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2043694/G%C3%A4llande,https://sv.wikipedia.org/wiki/Käringbergen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2043694/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146814050>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Listorp (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014455/G%C3%A4llande,https://sv.wikipedia.org/wiki/Listorp_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014455/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683dc10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ramunderberget,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001762/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ramunderberget,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001762/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817380>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Herrborum (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001742/G%C3%A4llande,https://sv.wikipedia.org/wiki/Herrborum_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001742/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683ed50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Stora Rimmö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001735/G%C3%A4llande,https://sv.wikipedia.org/wiki/Stora_Rimmö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001735/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468162a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Uvmarö skärgårdsskog,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002182/G%C3%A4llande,https://sv.wikipedia.org/wiki/Uvmarö_skärgårdsskog,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002182/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683da30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hagebyhöga (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001455/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hagebyhöga_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001455/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817770>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Uggelholmarna,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001461/G%C3%A4llande,https://sv.wikipedia.org/wiki/Uggelholmarna,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001461/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468143b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Uggelö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001462/G%C3%A4llande,https://sv.wikipedia.org/wiki/Uggelö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001462/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e930>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Vänsö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002796/G%C3%A4llande,https://sv.wikipedia.org/wiki/Vänsö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002796/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683cc80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sankt Anna (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001734/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sankt_Anna_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001734/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e1e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ostmossen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001758/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ostmossen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001758/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683cb60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Svensmarö,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001691/G%C3%A4llande,https://sv.wikipedia.org/wiki/Svensmarö,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001691/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146816c00>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ekön (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001701/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ekön_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001701/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683d400>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Fallingeberg (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002179/G%C3%A4llande,https://sv.wikipedia.org/wiki/Fallingeberg_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002179/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f1a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Arnö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001711/G%C3%A4llande,https://sv.wikipedia.org/wiki/Arnö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001711/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f0e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Forsums gammelskog,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2028251/G%C3%A4llande,https://sv.wikipedia.org/wiki/Forsums_gammelskog,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2028251/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817650>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Gryt (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001741/G%C3%A4llande,https://sv.wikipedia.org/wiki/Gryt_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001741/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f200>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Harsbo-Sverkersholm,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001743/G%C3%A4llande,https://sv.wikipedia.org/wiki/Harsbo-Sverkersholm,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001743/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683dc10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kattedals gammelskog,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2023549/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kattedals_gammelskog,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2023549/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146815a60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ormö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001710/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ormö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001710/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f890>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Holmtebo (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002822/G%C3%A4llande,https://sv.wikipedia.org/wiki/Holmtebo_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002822/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683cef0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Rögölsskogen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013974/G%C3%A4llande,https://sv.wikipedia.org/wiki/Rögölsskogen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013974/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f890>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skrickerum (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2026809/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skrickerum_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2026809/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146814e30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Stjärnö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001707/G%C3%A4llande,https://sv.wikipedia.org/wiki/Stjärnö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001707/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f1d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Torrö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001737/G%C3%A4llande,https://sv.wikipedia.org/wiki/Torrö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001737/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683fce0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Väggö,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001695/G%C3%A4llande,https://sv.wikipedia.org/wiki/Väggö,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001695/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683c590>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ämtö (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001696/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ämtö_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001696/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468170b0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ängelholm (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001738/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ängelholm_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001738/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468161e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Födekulla,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001722/G%C3%A4llande,https://sv.wikipedia.org/wiki/Födekulla,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001722/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683d2e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Bläsebo (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2029189/G%C3%A4llande,https://sv.wikipedia.org/wiki/Bläsebo_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2029189/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683da30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Herbergshult (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2010917/G%C3%A4llande,https://sv.wikipedia.org/wiki/Herbergshult_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2010917/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817c50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Gallebo (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2030349/G%C3%A4llande,https://sv.wikipedia.org/wiki/Gallebo_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2030349/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683cb30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Brokabobäcken,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014978/G%C3%A4llande,https://sv.wikipedia.org/wiki/Brokabobäcken,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014978/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683f830>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Korphålorna,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001721/G%C3%A4llande,https://sv.wikipedia.org/wiki/Korphålorna,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001721/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e0c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Nästången (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014502/G%C3%A4llande,https://sv.wikipedia.org/wiki/Nästången_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014502/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e3f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Silverån (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014977/G%C3%A4llande,https://sv.wikipedia.org/wiki/Silverån_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014977/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e690>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Rocks mosse,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001733/G%C3%A4llande,https://sv.wikipedia.org/wiki/Rocks_mosse,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001733/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468155e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skrivaremossen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2021165/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skrivaremossen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2021165/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468147a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sjövik (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001717/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sjövik_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001717/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e930>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Stutagölen (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2026709/G%C3%A4llande,https://sv.wikipedia.org/wiki/Stutagölen_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2026709/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817110>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Susehålsravinen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2005590/G%C3%A4llande,https://sv.wikipedia.org/wiki/Susehålsravinen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2005590/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683e4e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Södra Bråta (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013351/G%C3%A4llande,https://sv.wikipedia.org/wiki/Södra_Bråta_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013351/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146817a40>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Tataremossen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001720/G%C3%A4llande,https://sv.wikipedia.org/wiki/Tataremossen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001720/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468502c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skirsjöskogen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2020367/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skirsjöskogen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2020367/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146816210>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Österhult (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2029529/G%C3%A4llande,https://sv.wikipedia.org/wiki/Österhult_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2029529/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1468507a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Klinta hällar,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2045610/G%C3%A4llande,https://sv.wikipedia.org/wiki/Klinta_hällar,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2045610/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146814b30>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kokärrets gammelskog,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013525/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kokärrets_gammelskog,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013525/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146850d10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kopparholmarna,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2023650/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kopparholmarna,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2023650/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146814d70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Torpön (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001716/G%C3%A4llande,https://sv.wikipedia.org/wiki/Torpön_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001716/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14683fdd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Majeldsberget,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001451/G%C3%A4llande,https://sv.wikipedia.org/wiki/Majeldsberget,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001451/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146851c10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kvarseboklint,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013430/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kvarseboklint,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013430/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146851b20>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
