lang,page_title,url,wiki_link,status,final_url,ia_url,ia_status,reason
special,Q112826294,https://www.esamverka.se/download/18.74e1936a1808eb1ad123f609/1652347194550/ES2022-09%20Delning%20och%20anv%C3%A4ndning%20av%20%C3%B6ppen%20k%C3%A4llkod.pdf,https://special.wikipedia.org/wiki/Q112826294,ok,https://www.esamverka.se/download/18.74e1936a1808eb1ad123f609/1652347194550/ES2022-09%20Delning%20och%20anv%C3%A4ndning%20av%20%C3%B6ppen%20k%C3%A4llkod.pdf,,skipped,
special,Q112826295,https://www.esamverka.se/download/18.361cfdb517c0c1bd7ccc40f5/1635233771197/R%C3%A5d%20s%C3%A4krare%20extern%20%C3%B6verf%C3%B6ring%20av%20information%20v1.1%20211026.docx,https://special.wikipedia.org/wiki/Q112826295,dead,https://www.esamverka.se/download/18.361cfdb517c0c1bd7ccc40f5/1635233771197/R%C3%A5d%20s%C3%A4krare%20extern%20%C3%B6verf%C3%B6ring%20av%20information%20v1.1%20211026.docx,http://web.archive.org/web/20221105102359/https://www.esamverka.se/download/18.361cfdb517c0c1bd7ccc40f5/1635233771197/R%C3%A5d%20s%C3%A4krare%20extern%20%C3%B6verf%C3%B6ring%20av%20information%20v1.1%20211026.docx,available,HTTP 404
special,Q112826296,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c8ca/1598467569167/eSam%20-%20V%C3%A4gledning%20E-legitimation%20och%20E-underskrift%201.1.pdf,https://special.wikipedia.org/wiki/Q112826296,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c8ca/1598467569167/eSam%20-%20V%C3%A4gledning%20E-legitimation%20och%20E-underskrift%201.1.pdf,,skipped,
special,Q112826298,https://www.esamverka.se/download/18.1d126bc174ad1e6c39b352/1561720847142/Digitalisera%20r%C3%A4tt%20-%20en%20praktisk%20juridisk%20v%C3%A4gledning.pdf,https://special.wikipedia.org/wiki/Q112826298,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39b352/1561720847142/Digitalisera%20r%C3%A4tt%20-%20en%20praktisk%20juridisk%20v%C3%A4gledning.pdf,,skipped,
special,Q112826299,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c63d/1598298292306/Eget%20utrymme%20hos%20myndighet%20-%20en%20v%C3%A4gledning%202016.pdf,https://special.wikipedia.org/wiki/Q112826299,ok,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c63d/1598298292306/Eget%20utrymme%20hos%20myndighet%20-%20en%20v%C3%A4gledning%202016.pdf,,skipped,
special,Q112826300,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cae2/1598467797623/Outsourcing%20-%20en%20v%C3%A4gledning%20om%20sekretess%20och%20persondataskydd.pdf,https://special.wikipedia.org/wiki/Q112826300,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39cae2/1598467797623/Outsourcing%20-%20en%20v%C3%A4gledning%20om%20sekretess%20och%20persondataskydd.pdf,http://web.archive.org/web/20220630174753/https://www.esamverka.se/download/18.1d126bc174ad1e6c39cae2/1598467797623/Outsourcing%20-%20en%20v%C3%A4gledning%20om%20sekretess%20och%20persondataskydd.pdf,available,HTTP 404
special,Q112826302,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c4db/1576749838091/Outsourcing%202.0%20sekretess%20och%20dataskydd%202019.pdf,https://special.wikipedia.org/wiki/Q112826302,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39c4db/1576749838091/Outsourcing%202.0%20sekretess%20och%20dataskydd%202019.pdf,http://web.archive.org/web/20220630174759/https://www.esamverka.se/download/18.1d126bc174ad1e6c39c4db/1576749838091/Outsourcing%202.0%20sekretess%20och%20dataskydd%202019.pdf,available,HTTP 404
special,Q112826305,https://www.esamverka.se/download/18.1397f64174b9f2d0f566494/1601994763065/V%C3%A4gledning%20f%C3%B6r%20verksamhetsutveckling%20inom%20e-f%C3%B6rvaltningen%203.0.pdf,https://special.wikipedia.org/wiki/Q112826305,ok,https://www.esamverka.se/download/18.1397f64174b9f2d0f566494/1601994763065/V%C3%A4gledning%20f%C3%B6r%20verksamhetsutveckling%20inom%20e-f%C3%B6rvaltningen%203.0.pdf,,skipped,
special,Q112826306,https://www.esamverka.se/download/18.2889444f174fe7bcd5c284f/1602063448889/Elektroniskt%20informationsutbyte.pdf,https://special.wikipedia.org/wiki/Q112826306,dead,https://www.esamverka.se/download/18.2889444f174fe7bcd5c284f/1602063448889/Elektroniskt%20informationsutbyte.pdf,http://web.archive.org/web/20220630174827/https://www.esamverka.se/download/18.2889444f174fe7bcd5c284f/1602063448889/Elektroniskt%20informationsutbyte.pdf,available,HTTP 404
special,Q112826308,https://www.esamverka.se/download/18.1d126bc174ad1e6c39beef/1488372938850/2017%20FAQ%20v%C3%A4gledning%20e-legitimering.pdf,https://special.wikipedia.org/wiki/Q112826308,dead,https://www.esamverka.se/download/18.1d126bc174ad1e6c39beef/1488372938850/2017%20FAQ%20v%C3%A4gledning%20e-legitimering.pdf,http://web.archive.org/web/20220630174823/https://www.esamverka.se/download/18.1d126bc174ad1e6c39beef/1488372938850/2017%20FAQ%20v%C3%A4gledning%20e-legitimering.pdf,available,HTTP 404
