lang,page_title,url,wiki_link,status,reason,final_url,ia_url,ia_status
sv,Annika Hirvonen,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Annika-Hirvonen_a9346ffe-2c1f-4e2b-b686-d8248a3d0db2/,https://sv.wikipedia.org/wiki/Annika_Hirvonen,,,,,
sv,Annika Hirvonen,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0819601620927,https://sv.wikipedia.org/wiki/Annika_Hirvonen,,,,,
sv,Emma Hult,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Emma-Hult_ae37cc33-2580-4221-aa93-4dd4621ecb98/,https://sv.wikipedia.org/wiki/Emma_Hult,,,,,
sv,Emma Hult,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0628870165823,https://sv.wikipedia.org/wiki/Emma_Hult,,,,,
sv,Elisabet Knutsson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Elisabet-Knutsson_53c95b05-6cf5-4eae-aee4-e40c5aba8cd1/,https://sv.wikipedia.org/wiki/Elisabet_Knutsson,,,,,
sv,Elisabet Knutsson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014156-fredagen-den-3-oktober_H2096,https://sv.wikipedia.org/wiki/Elisabet_Knutsson,,,,,
sv,Elisabet Knutsson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Elisabet_Knutsson,,,,,
sv,Elisabet Knutsson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0716036604716,https://sv.wikipedia.org/wiki/Elisabet_Knutsson,,,,,
sv,Bevisbörda,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/lag-2017630-om-atgarder-mot-penningtvatt-och_sfs-2017-630,https://sv.wikipedia.org/wiki/Bevisbörda,,,,,
sv,Rasmus Ling,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Rasmus-Ling_8af2f4df-6c44-4844-89af-c0fd142e4eed/,https://sv.wikipedia.org/wiki/Rasmus_Ling,,,,,
sv,Rasmus Ling,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0744139167426,https://sv.wikipedia.org/wiki/Rasmus_Ling,,,,,
sv,Niclas Malmberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Niclas-Malmberg_7365e865-e602-44fb-adf2-e58cf9c0a6f9/,https://sv.wikipedia.org/wiki/Niclas_Malmberg,,,,,
sv,Stefan Nilsson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Stefan-Nilsson_613bc752-3d5d-4ed2-857d-436d8bf6f527/,https://sv.wikipedia.org/wiki/Stefan_Nilsson_(politiker),,,,,
sv,Stefan Nilsson (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20171876-onsdagen-den-28-februari_H50976,https://sv.wikipedia.org/wiki/Stefan_Nilsson_(politiker),,,,,
sv,Stefan Nilsson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0791649913415,https://sv.wikipedia.org/wiki/Stefan_Nilsson_(politiker),,,,,
sv,Emma Nohrén,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Emma_Nohrén,,,,,
sv,Emma Nohrén,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Emma-Nohren_3dab7025-7152-4c7f-bd60-eb6a1de42c3b/,https://sv.wikipedia.org/wiki/Emma_Nohrén,,,,,
sv,Emma Nohrén,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0880137451720,https://sv.wikipedia.org/wiki/Emma_Nohrén,,,,,
sv,Per Olsson Fridh,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Per-Olsson-Fridh_c0b88fff-b506-45e4-b87a-29dd67a1dde2/,https://sv.wikipedia.org/wiki/Per_Olsson_Fridh,,,,,
sv,Per Olsson Fridh,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Per_Olsson_Fridh,,,,,
sv,Per Olsson Fridh,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014159-tisdagen-den-14-oktober_H2099,https://sv.wikipedia.org/wiki/Per_Olsson_Fridh,,,,,
sv,Jörgen Andersson (moderat),https://www.riksdagen.se/sv/dokument-lagar/dokument/motion/rattvist-foretagande_H3021771,https://sv.wikipedia.org/wiki/Jörgen_Andersson_(moderat),,,,,
sv,Rickard Persson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Rickard_Persson,,,,,
sv,Rickard Persson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Rickard-Persson_98fe4c72-5136-42d3-addd-a9c5d7be8a75/,https://sv.wikipedia.org/wiki/Rickard_Persson,,,,,
sv,Rickard Persson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0709749259417,https://sv.wikipedia.org/wiki/Rickard_Persson,,,,,
sv,Magda Rasmusson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20141595-tisdagen-den-5-maj_H20995,https://sv.wikipedia.org/wiki/Magda_Rasmusson,,,,,
sv,Magda Rasmusson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201415121-torsdagen-den-27-augusti_H209121,https://sv.wikipedia.org/wiki/Magda_Rasmusson,,,,,
sv,Magda Rasmusson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20151620-tisdagen-den-3-november_H30920,https://sv.wikipedia.org/wiki/Magda_Rasmusson,,,,,
sv,Magda Rasmusson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0710022029620,https://sv.wikipedia.org/wiki/Magda_Rasmusson,,,,,
sv,Anders Schröder,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Anders_Schröder,,,,,
sv,Anders Schröder,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Anders-Schroder_70e99ce1-3c30-4e4d-9c42-f9e73c58e6fb/,https://sv.wikipedia.org/wiki/Anders_Schröder,,,,,
sv,Anders Schröder,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_07351347121,https://sv.wikipedia.org/wiki/Anders_Schröder,,,,,
sv,Marco Venegas,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Marco_Venegas,,,,,
sv,Marco Venegas,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Marco-Venegas_532df419-dd96-4ae1-b50d-627569366b40/,https://sv.wikipedia.org/wiki/Marco_Venegas,,,,,
sv,Marco Venegas,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0200490530919,https://sv.wikipedia.org/wiki/Marco_Venegas,,,,,
sv,Bornholmskabeln,https://www.riksdagen.se/sv/dokument-lagar/dokument/statens-offentliga-utredningar/forhandsprovning-av-nattariffer-mm_GVB399/html,https://sv.wikipedia.org/wiki/Bornholmskabeln,,,,,
sv,Lorentz Tovatt,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Lorentz-Tovatt_087644a0-838d-4768-9133-62745aeee287/,https://sv.wikipedia.org/wiki/Lorentz_Tovatt,,,,,
sv,Förordningen om skydd mot olyckor,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/forordning-2003789-om-skydd-mot-olyckor_sfs-2003-789,https://sv.wikipedia.org/wiki/Förordningen_om_skydd_mot_olyckor,,,,,
sv,Carl Schlyter,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Carl-Schlyter_46eb7b79-60e3-4bcc-9077-dbd9091aa54d/,https://sv.wikipedia.org/wiki/Carl_Schlyter,,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2018191-mandagen-den-24-september_H6091,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Erik-Andersson_4ddb02e0-2a49-4cea-8a99-2a1fe307ea49/,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20181913-onsdagen-den-7-november_H60913,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20181915-tisdagen-den-13-november_H60915,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Erik Andersson (moderat),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0480085646428,https://sv.wikipedia.org/wiki/Erik_Andersson_(moderat),,,,,
sv,Maria Stockhaus,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Maria_Stockhaus,,,,,
sv,Maria Stockhaus,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2018191-mandagen-den-24-september_H6091,https://sv.wikipedia.org/wiki/Maria_Stockhaus,,,,,
sv,Maria Stockhaus,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Maria-Stockhaus_ee32e119-fdfe-4e00-b136-b2102d79b2a6/,https://sv.wikipedia.org/wiki/Maria_Stockhaus,,,,,
sv,Maria Stockhaus,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0932000030511,https://sv.wikipedia.org/wiki/Maria_Stockhaus,,,,,
sv,Helena Bonnier,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Helena-Bonnier_2e2ee7ef-dcad-4543-8e46-cb995d4f9e97/,https://sv.wikipedia.org/wiki/Helena_Bonnier,,,,,
sv,Helena Bonnier,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201617115-mandagen-den-29-maj_H409115,https://sv.wikipedia.org/wiki/Helena_Bonnier,,,,,
sv,Helena Bonnier,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20171875-tisdagen-den-27-februari_H50975,https://sv.wikipedia.org/wiki/Helena_Bonnier,,,,,
sv,Alexandra Anstrell,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Alexandra-Anstrell_8310e472-996b-4c8a-bce5-4d09fb20a66a/,https://sv.wikipedia.org/wiki/Alexandra_Anstrell,,,,,
sv,Alexandra Anstrell,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0866055333028,https://sv.wikipedia.org/wiki/Alexandra_Anstrell,,,,,
sv,Sotiris Delis,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Sotiris_Delis,,,,,
sv,Sotiris Delis,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Sotiris-Delis_05016cf9-06c4-4c0c-8932-562d67619ab1/,https://sv.wikipedia.org/wiki/Sotiris_Delis,,,,,
sv,Sotiris Delis,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0447797778718,https://sv.wikipedia.org/wiki/Sotiris_Delis,,,,,
sv,Sofia Fölster,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Sofia_Fölster,,,,,
sv,Sofia Fölster,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Sofia-Folster_0da60ff2-0199-4192-b0a2-33563891dfed/,https://sv.wikipedia.org/wiki/Sofia_Fölster,,,,,
sv,Sofia Fölster,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0914002106327,https://sv.wikipedia.org/wiki/Sofia_Fölster,,,,,
sv,Tina Ghasemi,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Tina_Ghasemi,,,,,
sv,Tina Ghasemi,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Tina-Ghasemi-Liljekvist_958d8c78-0de8-48f9-9476-a6fcd32eec8b/,https://sv.wikipedia.org/wiki/Tina_Ghasemi,,,,,
sv,Tina Ghasemi,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2018191-mandagen-den-24-september_H6091,https://sv.wikipedia.org/wiki/Tina_Ghasemi,,,,,
sv,Tina Ghasemi,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0403769921921,https://sv.wikipedia.org/wiki/Tina_Ghasemi,,,,,
sv,Mats Green,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Mats_Green,,,,,
sv,Mats Green,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2018191-mandagen-den-24-september_H6091,https://sv.wikipedia.org/wiki/Mats_Green,,,,,
sv,Mats Green,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Mats-Green_d5c26045-6fd1-4c05-8f97-7195e1e324ff/,https://sv.wikipedia.org/wiki/Mats_Green,,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-2010111-mandagen-den-4_GY091,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Gunnar-Hedberg_383f55a8-14d7-4f5a-a277-9397e517c179/,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-20111276-fredagen-den-24_GZ0976,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-20121349-torsdagen-den-20_H00949,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-20131446-fredagen-den-13_H10946,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-20131482-onsdagen-den-12_H10982,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-201314102-onsdagen-den-16_H109102,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20141525-torsdagen-den-20-november_H20925,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20141561-tisdagen-den-17-februari_H20961,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201415106-fredagen-den-29-maj_H209106,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201617115-mandagen-den-29-maj_H409115,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201617128-mandagen-den-19-juni_H409128,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Gunnar Hedberg (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0938534705001,https://sv.wikipedia.org/wiki/Gunnar_Hedberg_(politiker),,,,,
sv,Ulrika Heindorff,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Ulrika_Heindorff,,,,,
sv,Ulrika Heindorff,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2018191-mandagen-den-24-september_H6091,https://sv.wikipedia.org/wiki/Ulrika_Heindorff,,,,,
sv,Ulrika Heindorff,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Ulrika-Heindorff_7c4e35b2-f653-4746-bb03-351abbd566eb/,https://sv.wikipedia.org/wiki/Ulrika_Heindorff,,,,,
sv,Pål Jonson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Pal-Jonson_057d1c7b-e668-4acc-8167-5d8dc68db0af/,https://sv.wikipedia.org/wiki/Pål_Jonson,,,,,
sv,Pål Jonson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0642224351118,https://sv.wikipedia.org/wiki/Pål_Jonson,,,,,
sv,Dag Klackenberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Dag-Klackenberg_3e2020e4-e222-4752-ad53-0eea2061e233/,https://sv.wikipedia.org/wiki/Dag_Klackenberg,,,,,
sv,Dag Klackenberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0600784831409,https://sv.wikipedia.org/wiki/Dag_Klackenberg,,,,,
sv,Diskussion:Maria Malmer Stenergard,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Maria-Malmer-Stenergard_4f48a9f3-c14a-4436-8ad3-a1d4166bdf30/,https://sv.wikipedia.org/wiki/Diskussion:Maria_Malmer_Stenergard,,,,,
sv,Maria Malmer Stenergard,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Maria-Malmer-Stenergard_4f48a9f3-c14a-4436-8ad3-a1d4166bdf30/,https://sv.wikipedia.org/wiki/Maria_Malmer_Stenergard,,,,,
sv,Maria Malmer Stenergard,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0572788110724,https://sv.wikipedia.org/wiki/Maria_Malmer_Stenergard,,,,,
sv,Erik Ottoson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Erik-Ottoson_0f90ef03-a652-45a1-b697-39a33b32e512/,https://sv.wikipedia.org/wiki/Erik_Ottoson,,,,,
sv,Erik Ottoson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0832311880029,https://sv.wikipedia.org/wiki/Erik_Ottoson,,,,,
sv,Lars Püss,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Lars-Puss_9f5c5d35-c450-4068-923a-2d8d077223d5/,https://sv.wikipedia.org/wiki/Lars_Püss,,,,,
sv,Lisbeth Sundén Andersson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Lisbeth-Sunden-Andersson_aa3965b9-7a33-4cb0-bee2-998e2b6a30bb/,https://sv.wikipedia.org/wiki/Lisbeth_Sundén_Andersson,,,,,
sv,2000-delegationen,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/forordning-199730-om-oversyn-av-statliga_sfs-1997-30,https://sv.wikipedia.org/wiki/2000-delegationen,,,,,
sv,Lahja Exner,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/lahja-exner_0406670261803?p=3,https://sv.wikipedia.org/wiki/Lahja_Exner,,,,,
sv,Rene Francis,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Rene-Francis_559cd867-ca8d-4fe2-a170-7431b6972681/,https://sv.wikipedia.org/wiki/Rene_Francis,,,,,
sv,Rene Francis,https://riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Rene_Francis,,,,,
sv,Rene Francis,https://riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014156-fredagen-den-3-oktober_H2096,https://sv.wikipedia.org/wiki/Rene_Francis,,,,,
sv,Roland Gustbée,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Roland-Gustbee_24ce10dd-f0ea-48b5-811c-5808ff0d4252/,https://sv.wikipedia.org/wiki/Roland_Gustbée,,,,,
sv,Roland Gustbée,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20151698-tisdagen-den-26-april_H30998,https://sv.wikipedia.org/wiki/Roland_Gustbée,,,,,
sv,Roland Gustbée,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20161774-fredagen-den-24-februari_H40974,https://sv.wikipedia.org/wiki/Roland_Gustbée,,,,,
sv,John Widegren,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/John-Widegren_5d1ac61d-4464-41a4-bae0-42ea3782cba8/,https://sv.wikipedia.org/wiki/John_Widegren,,,,,
sv,Jörgen Warborn,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Jorgen-Warborn_15ab245f-6634-4e11-88eb-3d9533e87d18/,https://sv.wikipedia.org/wiki/Jörgen_Warborn,,,,,
sv,Jörgen Warborn,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0117203219614,https://sv.wikipedia.org/wiki/Jörgen_Warborn,,,,,
sv,Niklas Wykman,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Niklas-Wykman_ab589436-528b-42c5-8e0c-28849b0d2294/,https://sv.wikipedia.org/wiki/Niklas_Wykman,,,,,
sv,Niklas Wykman,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0493288854424,https://sv.wikipedia.org/wiki/Niklas_Wykman,,,,,
sv,Maria Andersson Willner,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Maria-Andersson-Willner_c6748573-5031-4aee-a5a3-dab1a23b9caa/,https://sv.wikipedia.org/wiki/Maria_Andersson_Willner,,,,,
sv,Maria Andersson Willner,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014151-mandagen-den-29-september_H2091,https://sv.wikipedia.org/wiki/Maria_Andersson_Willner,,,,,
sv,Maria Andersson Willner,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0173946230722,https://sv.wikipedia.org/wiki/Maria_Andersson_Willner,,,,,
sv,Teresa Carvalho,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Teresa-Carvalho_3d764cf6-705b-460b-8226-df8f1226b27b/,https://sv.wikipedia.org/wiki/Teresa_Carvalho,,,,,
sv,Mikael Dahlqvist,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Mikael-Dahlqvist_4db15792-072c-456e-a46c-6d0cee07889e/,https://sv.wikipedia.org/wiki/Mikael_Dahlqvist,,,,,
sv,Mikael Dahlqvist,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0554852839719,https://sv.wikipedia.org/wiki/Mikael_Dahlqvist,,,,,
sv,Arbetsmiljöverket,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/forordning-2007913-med-instruktion-for_sfs-2007-913,https://sv.wikipedia.org/wiki/Arbetsmiljöverket,,,,,
sv,Åsa Eriksson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Asa-Eriksson_473cc883-b475-42fe-8553-4f1a6bd17a54/,https://sv.wikipedia.org/wiki/Åsa_Eriksson_(politiker),,,,,
sv,Åsa Eriksson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0296384583518,https://sv.wikipedia.org/wiki/Åsa_Eriksson_(politiker),,,,,
sv,Niklas Karlsson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Niklas-Karlsson_b20fb574-b44c-42af-ae93-064dfabbffaf/,https://sv.wikipedia.org/wiki/Niklas_Karlsson_(politiker),,,,,
sv,Niklas Karlsson (politiker),https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_065105536026,https://sv.wikipedia.org/wiki/Niklas_Karlsson_(politiker),,,,,
sv,Ivar Nordberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/ivar-nordberg_0288808902002,https://sv.wikipedia.org/wiki/Ivar_Nordberg,,,,,
sv,Sultan Kayhan,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Sultan-Kayhan_50277320-fb16-40ba-82aa-8093fbb3126e/,https://sv.wikipedia.org/wiki/Sultan_Kayhan,,,,,
sv,Gustaf Lantz,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Gustaf-Lantz_82c56b96-b106-4b16-958c-98b153d02639/,https://sv.wikipedia.org/wiki/Gustaf_Lantz,,,,,
sv,Gustaf Lantz,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_075747847023,https://sv.wikipedia.org/wiki/Gustaf_Lantz,,,,,
sv,Rikard Larsson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Rikard-Larsson_d3a9b52a-0d94-4610-b20e-d0ed8375c9d1/,https://sv.wikipedia.org/wiki/Rikard_Larsson,,,,,
sv,Rikard Larsson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0134101155612,https://sv.wikipedia.org/wiki/Rikard_Larsson,,,,,
sv,Petter Löberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Petter-Loberg_7826c819-d0da-4e4a-a16b-ffa3d8e9b155/,https://sv.wikipedia.org/wiki/Petter_Löberg,,,,,
sv,Petter Löberg,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_0274462857213,https://sv.wikipedia.org/wiki/Petter_Löberg,,,,,
sv,Magnus Manhammar,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Magnus-Manhammar_639da251-c800-4b3d-a8c5-6626094c9035/,https://sv.wikipedia.org/wiki/Magnus_Manhammar,,,,,
sv,Magnus Manhammar,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/_025967059622,https://sv.wikipedia.org/wiki/Magnus_Manhammar,,,,,
sv,Jamal Mouneimne,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Jamal-Mouneimne_12fec0e0-b73e-43c0-8007-9a84cc5bd824/,https://sv.wikipedia.org/wiki/Jamal_Mouneimne,,,,,
sv,Jamal Mouneimne,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20151620-tisdagen-den-3-november_H30920,https://sv.wikipedia.org/wiki/Jamal_Mouneimne,,,,,
sv,Jamal Mouneimne,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20151635-fredagen-den-27-november_H30935,https://sv.wikipedia.org/wiki/Jamal_Mouneimne,,,,,
sv,Jamal Mouneimne,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-20151659-onsdagen-den-27-januari_H30959,https://sv.wikipedia.org/wiki/Jamal_Mouneimne,,,,,
sv,Jamal Mouneimne,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-201516101-fredagen-den-29-april_H309101,https://sv.wikipedia.org/wiki/Jamal_Mouneimne,,,,,
