lang,page_title,url,wiki_link,status,final_url,ia_url,ia_status,reason
sv,Länsstyrelsen i Uppsala län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Uppsala_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Riksutställningar,http://www.esv.se/Verktyg--stod/Statsliggaren/Regleringsbrev/?RBID=13073,https://sv.wikipedia.org/wiki/Riksutställningar,dead,https://www.statskontoret.se:443/Verktyg--stod/Statsliggaren/Regleringsbrev/?RBID=13073,http://web.archive.org/web/20150924002526/http://www.esv.se/Verktyg--stod/Statsliggaren/Regleringsbrev/?RBID=13073,available,HTTP 404
sv,Myndigheten för ungdoms- och civilsamhällesfrågor,http://www.esv.se/contentassets/18728684116b4407ac1a663f3b8e0d02/2016-22-utfallet-for-statens-budget.pdf,https://sv.wikipedia.org/wiki/Myndigheten_för_ungdoms-_och_civilsamhällesfrågor,ok,https://www.statskontoret.se:443/contentassets/18728684116b4407ac1a663f3b8e0d02/2016-22-utfallet-for-statens-budget.pdf,http://web.archive.org/web/20221201102531/https://www.esv.se/contentassets/18728684116b4407ac1a663f3b8e0d02/2016-22-utfallet-for-statens-budget.pdf,available,
sv,Adnan Dibrani,http://www.esv.se/om-esv/verksamhet/esvs-rad/,https://sv.wikipedia.org/wiki/Adnan_Dibrani,dead,https://www.statskontoret.se:443/om-statskontoret/verksamhet/esvs-rad/,http://web.archive.org/web/20221210090855/https://www.esv.se/om-esv/verksamhet/esvs-rad/,available,HTTP 404
sv,Svenska Akademien,https://www.esv.se/contentassets/0a21da3f1e524742a6cdc433c03b59a0/att-verka-genom-andra.pdf,https://sv.wikipedia.org/wiki/Svenska_Akademien,ok,https://www.statskontoret.se:443/contentassets/0a21da3f1e524742a6cdc433c03b59a0/att-verka-genom-andra.pdf,http://web.archive.org/web/20220322022102/https://www.esv.se/contentassets/0a21da3f1e524742a6cdc433c03b59a0/att-verka-genom-andra.pdf,available,
sv,Almnäs garnison,https://www.esv.se/statsliggaren/regleringsbrev/?RBID=7644,https://sv.wikipedia.org/wiki/Almnäs_garnison,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=7644,http://web.archive.org/web/20211023155850/https://www.esv.se/statsliggaren/regleringsbrev/?rbid=7644,available,
sv,Myndigheten för digital förvaltning,https://www.esv.se/press/nyheter/2018/digg-tar-over-ansvaret-for-e-handel-och-digitalisering/,https://sv.wikipedia.org/wiki/Myndigheten_för_digital_förvaltning,dead,https://www.statskontoret.se:443/press/nyheter/2018/digg-tar-over-ansvaret-for-e-handel-och-digitalisering/,http://web.archive.org/web/20180910204250/https://www.esv.se/press/nyheter/2018/digg-tar-over-ansvaret-for-e-handel-och-digitalisering/,available,HTTP 404
sv,Myndigheten för digital förvaltning,https://www.esv.se/statsliggaren/regleringsbrev/?RBID=19244,https://sv.wikipedia.org/wiki/Myndigheten_för_digital_förvaltning,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=19244,http://web.archive.org/web/20241229041614/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=19244,available,
sv,Myndigheten för digital förvaltning,https://www.esv.se/statsliggaren/regleringsbrev/?RBID=19622,https://sv.wikipedia.org/wiki/Myndigheten_för_digital_förvaltning,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=19622,,missing,
sv,Formas,https://www.esv.se/statsliggaren/regleringsbrev/?RBID=19530,https://sv.wikipedia.org/wiki/Formas,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=19530,http://web.archive.org/web/20220810053509/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=19530,available,
