url,status
http://www.scb.se/Pages/PressRelease____294102.aspx,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/fors2010_1104.xls,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Orebro%20lan%20Historisk%20statistik%201800-talet%201866%201867%201868%201869%201870.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/OV9999_2012A01_BR_X104BR1201.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201874.pdf,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=FolkmangdSmaort&deltabell=01&deltabellnamn=Folkm%E4ngden+per+sm%E5ort+(ort+med+50-199+inv%E5nare).+Vart+femte+%E5r&omradekod=BE&omradetext=Befolkning&preskat=O&innehall=Folkmangd&starttid=1995&stopptid=2000&Prodid=BE0101&fromSok=&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=0633,200
http://www.scb.se/sv_/Hitta-statistik/Historisk-statistik/Statistik-efter-serie/Sveriges-officiella-statistik-SOS-utg-1912-/Befolkningsstatistik-1911-2001/,SKIPPED_BACKOFF
http://www.scb.se/H/BISOS%201851-1917/BISOS%20A%20Befolkning%201851-1910/Befolkning-A-1870-andra.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/PublishingCalendarViewInfo____259923.aspx?PublObjId=2031,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=LandarealSmaort&deltabell=01&deltabellnamn=Landareal+per+sm%E5ort+(orter+med+50-199+inv%E5nare).+Vart+femte+%E5r&omradekod=MI&omradetext=Milj%F6&preskat=O&innehall=Landareal&starttid=1995&stopptid=2000&Prodid=MI0811&fromSok=Sok&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/JO1901_2005A01_BR_00_JO01SA0601.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201889.pdf,SKIPPED_BACKOFF
http://www.scb.se/H/SOS%201911-/Befolkningsstatistik/Folkm%C3%A4ngden%20inom%20administrativa%20omr%C3%A5den%20(SOS)%201910-1961/Folkm%C3%A4ngden-inom-administrativa-omr%C3%A5den-1950.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/Publikation____199141.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201887.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_R/1872%20Riksdagsmannavalen/1872%20Riksdagsmannavalen/Valstatistik%20R%20Riksdagsmannavalen%20Historisk%20statistik%201800-talet%201872.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressArchive____259760.aspx?PressReleaseID=117039,SKIPPED_BACKOFF
"http://www.ssd.scb.se/databaser/makro/SubTable.asp?yp=tansss&xu=C9233001&omradekod=BE&huvudtabell=BefolkningNy&omradetext=Befolkning&tabelltext=Folkm%E4ngden+efter+region,+civilst%E5nd,+%E5lder+och+k%F6n.+%C5r&preskat=O&prodid=BE0101&starttid=1968&stopptid=2008&Fromwhere=M&lang=1&langdb=1",SKIPPED_BACKOFF
http://www.scb.se/H/BISOS%201851-1917/BISOS%20H%20Fem%C3%A5rsber%C3%A4ttelser/Fem%C3%A5rsber%C3%A4ttelser%20V%C3%A4sterbottens%20l%C3%A4n%201856-1905%20(BISOS%20H)/Befallningshavandes-femarsberattelser-H-Vasterbottens-lan-1871-1875.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201877.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Orebro%20lan%20Historisk%20statistik%201800-talet%201886%201887%201888%201889%201890.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____232325.aspx,SKIPPED_BACKOFF
http://www.scb.se/H/BISOS%201851-1917/BISOS%20A%20Befolkning%201851-1910/Befolkning-A-1900-andra.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Valstatistiken/Valstatistik%20Kommunala%20valen%201950.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____250612.aspx,SKIPPED_BACKOFF
http://www.scb.se/templates/tableOrChart____21205.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Folk_o_bostadsrakningen_1965_1.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Malmohus%20lan%20Historisk%20statistik%201900-talet%201901%201902%201903%201904%201905.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____283991.aspx,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/visavarSel.asp?omradekod=BE&innehcount=1&innehall=Folkmangd&deltabell=1&huvudtabell=FolkmangdTatort&xu=C9233001&yp=tansss&inl=&V=1&Tidfinns=1&databas=SDB_Befolkning1&var=Region&vartext=region&varnr=1&prodid=BE0101&preskat=O&starttid=1990&stopptid=2005&lang=1&Fromwhere=S&FromSel=V&langdb=1,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/SubTable.asp?yp=tansss&xu=C9233001&omradekod=MI&huvudtabell=Areal&omradetext=Milj%F6&tabelltext=Land-+och+vattenareal+per+den+1+januari+efter+region+och+arealtyp.+Ny+serie.+%C5r&preskat=O&prodid=MI0802&starttid=2000&stopptid=2011&Fromwhere=M&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Grupp/regionalt/rg0101/Grpl06_kv1_2.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/Standard____20091.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Valstatistiken/Valstatistik%20Kommunala%20valen%201922%201923.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/Standard____20117.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Befolkningsstatistik/Folkm%C3%A4ngden%20inom%20administrativa%20omr%C3%A5den%201942.pdf,SKIPPED_BACKOFF
http://www.scb.se/sv_/Om-SCB/Sveriges-officiella-statistik/,SKIPPED_BACKOFF
http://www.scb.se/statistik/ME/ME0104/2006A01A/tab25SV_2006_%20valsam_kpput.xls,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____330364.aspx,SKIPPED_BACKOFF
http://www.scb.se/templates/Product____74406.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Folkrakningen_1950_4.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____259871.aspx,SKIPPED_BACKOFF
http://www.scb.se/statistik/LE/LE0103/2003M00/LE99SA0301_06.pdf,SKIPPED_BACKOFF
"http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=Kfledamoter&deltabell=K&deltabellnamn=Valda+i+kommunfullm%E4ktigval+efter+kommun,+parti+och+k%F6n.+Val%E5r&omradekod=ME&omradetext=Demokrati&preskat=O&innehall=Kfledamoter&starttid=1982&stopptid=2006&Prodid=ME0107&fromSok=&Fromwhere=S&lang=1&langdb=1",SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Kristianstads%20lan%20Historisk%20statistik%201800-talet%201900-talet%201896%201897%201898%201899%201900.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/Publikation____199143.asp,SKIPPED_BACKOFF
http://www.scb.se/Pages/PublishingCalendarViewInfo____259923.aspx?PublObjId=2447,SKIPPED_BACKOFF
http://www.scb.se/statistik/OV/AA9999/2003M00/X22OP8605.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Stockholms%20stad%20Historisk%20statistik%201800-talet%201871%201872%201873%201874%201875.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/regionalt/rg0102/mistab6.pdf,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/?rxid=4cc105fb-e48b-4c82-a1e6-85998b3eeef1,200
http://www.scb.se/templates/pressinfo____249090.asp,SKIPPED_BACKOFF
http://www.scb.se/SiteSeeker/Find____364592.aspx?q=S1355,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____318249.aspx,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/SubTable.asp?yp=bergman&xu=scb&omradekod=BE&huvudtabell=FolkmangdSmaort&omradetext=Befolkning&tabelltext=Folkm%E4ngden+per+sm%E5ort+(ort+med+50-199+inv%E5nare).+Vart+femte+%E5r&preskat=O&prodid=BE0101&starttid=1995&stopptid=2005&Fromwhere=M&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Vasterbottens%20lan%20Historisk%20statistik%201800-talet%201871%201872%201873%201874%201875.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/WorkArchive____274658.aspx,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Regionalt/rg0115/IndelAndrFr1974.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/regionalt/rg0603/detaljinformation%20c22b.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____31036.aspx,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/LKF2010_1104.xls,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Kopparbergs%20lan%20Historisk%20statistik%201800-talet%201886%201887%201888%201889%201890.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_L/1895/Statens%20jarnvagstrafik%20L%20Allman%20svensk%20jarnvagsstatistik%20Historisk%20statistik%201800-talet%201895%201896.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Jonkopings%20lan%20Historisk%20statistik%201800-talet%201856%201857%201858%201859%201860.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Befolkningsstatistik/Befolkning%20Folkmangd%201973%201%20Kommuner%20och%20forsamlingar.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_L/1872/Statens%20jarnvagstrafik%20L%20Historisk%20statistik%201800-talet%201872.pdf,SKIPPED_BACKOFF
http://www.scb.se/bisos,SKIPPED_BACKOFF
http://www.scb.se/Statistik/BE/BE0101/2011A01B/be0101tab5forsaml11.xls,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/forsandr00-10_1209.xls,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/AM0207_2009A01_BR_AM95BR1001.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201896.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_L/1910/Statens%20jarnvagstrafik%20L%20Historisk%20statistik%201900-talet%201910.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/LE0001_2008K03_TI_15_A05TI0803.pdf,SKIPPED_BACKOFF
http://www.scb.se/H/BISOS%201851-1917/BISOS%20A%20Befolkning%201851-1910/Befolkning-A-1874.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____31028.aspx,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/OV0904_1750I05_BR_16_A01SA0601.pdf,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101F/UtlmedbR/table/tableViewLayout1/?rxid=b83e5bbd-958a-4655-aa40-486ba2ca09a3,200
http://www.scb.se/Pages/NameSearch.aspx?id=259432SCB,SKIPPED_BACKOFF
http://www.scb.se/Statistik/OV/AA9999/2003M00/X22OP8605.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/PublishingCalendarStartPage____259921.aspx?Produkt=MI0810,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____293670.aspx,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____314918.aspx,SKIPPED_BACKOFF
http://www.scb.se/Statistik/AM/AM0207/2006A01a/AM0207_2006A01a_SM_AM32SM0702.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/OmSCB/KallaSCB/_Dokument/fakta_om_oar.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/AA/OV0904/2000I02/A01S%C3%850201_05.pdf,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=Areal&deltabell=K1&deltabellnamn=Land-+och+vattenareal+per+den+1+januari+efter+kommun+och+arealtyp.+%C5r&omradekod=MI&omradetext=Milj%F6&preskat=O&innehall=Areal&starttid=2000&stopptid=2004&Prodid=MI0802&fromSok=&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Pages/Standard____35725.aspx,SKIPPED_BACKOFF
http://www.scb.se/templates/Publikation____207899.asp,SKIPPED_BACKOFF
https://share.scb.se/ov9993/data/historisk%20statistik/SOS%201911-%2FValstatistiken%2FAllm%C3%A4nna%20valen%20(SOS)%201970-1998%2FValstatistik-Allmanna-valen-1985-Del-1-Riksdagsvalet.pdf,ERROR
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/skp2010_0128.pdf,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Produkt.asp?produktid=BE0701&publtid=2011-04-29&lang=1,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=0203,200
http://www.scb.se/statistik/_publikationer/OV0904_2010A01_BR_25_A01BR1001.pdf,SKIPPED_BACKOFF
http://www.ssd.scb.se/Databaser/makro/visavarSel.asp?omradekod=BE&innehcount=1&innehall=Folkmangd&deltabell=+&huvudtabell=FolkmangdForsamling&xu=scb&yp=bergman&inl=&V=2&Tidfinns=1&databas=SDB_Befolkning1&var=Region&vartext=region&varnr=1&prodid=BE0101&preskat=O&starttid=2000&stopptid=2007&lang=1&Fromwhere=M&FromSel=V&langdb=1,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__ME__ME0104__ME0104C/ME0104T3/table/tableViewLayout1/?rxid=2ca2756e-3d37-466e-bc1c-7e743e43cfe3,200
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/Grpl07_kv3_4.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____286108.aspx,SKIPPED_BACKOFF
http://www.ssd.scb.se/,SKIPPED_BACKOFF
http://www.scb.se/statistik/ME/ME0201/2004H01/ME0201_2004H01_BR_ME09ST0401.pdf#search=%22rusdrycksf%C3%B6rbund%22,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____285807.aspx.,SKIPPED_BACKOFF
http://www.scb.se/templates/Standard____20262.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Blekinge%20lan%20Historisk%20statistik%201800-talet%201900-talet%201896%201897%201898%201899%201900.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Gotlands%20lan%20Historisk%20statistik%201900-talet%201901%201902%201903%201904%201905.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/Standard____20260.asp,SKIPPED_BACKOFF
http://www.scb.se/templates/Standard____36293.asp,SKIPPED_BACKOFF
http://www.scb.se/Grupp/regionalt/rg0105/Storstadsomr.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Orebro%20lan%20Historisk%20statistik%201800-talet%201900-talet%201896%201897%201898%201899%201900.pdf,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=FolkmangdSmaort&deltabell=01&deltabellnamn=Folkm%E4ngden+per+sm%E5ort+(ort+med+50-199+inv%E5nare).+Vart+femte+%E5r&omradekod=BE&omradetext=Befolkning&preskat=O&innehall=Folkmangd&starttid=1995&stopptid=2000&Prodid=BE0101&fromSok=Sok&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201900-talet%201904.pdf,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=2117,200
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/Grpl09_kv1_2.pdf,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=1728,200
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=FolkmangdSmaort&deltabell=01&deltabellnamn=Folkm%E4ngden+per+sm%E5ort+(ort+med+50-199+inv%E5nare).+Vart+femte+%E5r&omradekod=BE&omradetext=Befolkning&preskat=O&innehall=Folkmangd&starttid=1995&stopptid=2005&Prodid=BE0101&fromSok=&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Pages/SubjectArea____12459.aspx,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS/Sociala%20meddelanden%201940%207-12.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/IndelAndrFr1974.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Stockholms%20lan%20Historisk%20statistik%201800-talet%201886%201887%201888%201889%201890.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_A/1900/1900%20Andra/Befolkning%20A%20Historisk%20statistik%201900-talet%201900%20andra.pdf,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Demokrati/Allmanna-val/Europaparlamentsval-valundersokningen/12424/2009A01/Behallare-for-Press/Europaparlamentsvalen-2009---valundersokningen/,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=LandarealSmaort&deltabell=01&deltabellnamn=Landareal+per+sm%E5ort+(orter+med+50-199+inv%E5nare).+Vart+femte+%E5r&omradekod=MI&omradetext=Milj%F6&preskat=O&innehall=Landareal&starttid=1995&stopptid=2000&Prodid=MI0811&fromSok=&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Historisk%20statistik%20f%C3%B6r%20Sverige_%20Del%201.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Regional%20statistik/Indelningar/_Dokument/forsandr00-13_1129.xls,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201900-talet%201907.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Kristianstads%20lan%20Historisk%20statistik%201800-talet%201856%201857%201858%201859%201860.pdf,SKIPPED_BACKOFF
http://www.scb.se/templates/tableOrChart____224774.asp,SKIPPED_BACKOFF
http://www.scb.se/templates/Product____9902.asp,SKIPPED_BACKOFF
http://www.scb.se/H/SOS%201911-/Befolkningsstatistik/Folkm%C3%A4ngd%20Del%201-2%20Kommuner%20och%20f%C3%B6rsamlingar%20(SOS)%201967-1990/Befolkning-Folkmangd-1967-2-Kommunblock-judiciella-kyrkliga.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_R/1876-1878%20Riksdagsmannavalen/Valstatistik%20R%20Riksdagsmannavalen%20Historisk%20statistik%201800-talet%201876%201877%201878.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201800-talet%201894.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Valstatistiken/Valstatistik%20Riksdagsmannavalen%201949%201950%201951%201952.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_U/1881-1890/Kommunernas%20fattigvard%20och%20finanser%20U%20Historisk%20statistik%201800-talet%201888.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/KU0102_2006A01_BR_KUFT0701.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/Standard____261483.aspx#B,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____347505.aspx,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistikdatabasen/Variabelvaljare/?px_tableid=ssd_extern:FolkmangdNov,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20S/Allmanna%20arbeten%20S%20Historisk%20statistik%201900-talet%201909.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/OV0904_2010A01_BR_08_A01BR1001.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____33883.aspx,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0104_2006A01_BR_ME02SA0701.pdf,SKIPPED_BACKOFF
"http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=ME0104T4&deltabell=K1&deltabellnamn=Valdeltagande+i+riksdags-,+landstingsfullm%E4ktig-+och+kommunfullm%E4ktigval+efter+kommun.+Val%E5r&omradekod=ME&omradetext=Demokrati&preskat=O&innehall=Valdelt3&starttid=1973&stopptid=2010&Prodid=ME0104&Fromwhere=SX&lang=1&langdb=1",SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_A/1870/1870%20Andra/Befolkning%20A%20Historisk%20statistik%201800-talet%201870%20andra.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_L/1893/Statens%20jarnvagstrafik%20L%20Historisk%20statistik%201800-talet%201893.pdf,SKIPPED_BACKOFF
http://www.scb.se/Statistik/AM/AM0401/_dokument/AM0401_BS_1999.pdf,SKIPPED_BACKOFF
http://www.scb.se/H/SOS%201911-/Befolkningsstatistik/Folkm%C3%A4ngd%20Del%201-2%20Kommuner%20och%20f%C3%B6rsamlingar%20(SOS)%201967-1990/Befolkning-Folkmangd-1973-2-Kommunblock-judiciella-kyrkliga.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____342527.aspx,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20aldre/BISOS%20H/Befallningshavandes%20femarsberattelse%201838-1842%20i%2015%20Gavleborgs%20lan.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Malmohus%20lan%20Historisk%20statistik%201800-talet%201871%201872%201873%201874%201875.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS_L/1904/Statens%20jarnvagstrafik%20L%20Allman%20svensk%20jarnvagsstatistik%20Historisk%20statistik%201900-talet%201904.pdf,SKIPPED_BACKOFF
"http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=Befolkning&deltabell=KalderT&deltabellnamn=Befolkningen+efter+kommun,+civilst%E5nd+och+k%F6n.+%C5r&omradekod=BE&omradetext=Befolkning&preskat=O&innehall=Folkmangd&starttid=1968&stopptid=2003&Prodid=BE0101&fromSok=&Fromwhere=S&lang=1&langdb=1",SKIPPED_BACKOFF
http://www.scb.se/templates/pressinfo____223360.asp,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Subtable.asp?xu=C9233001&yp=tansss&inl=&prodid=MI0810&preskat=O&omradekod=MI&omradetext=Milj%F6&tabelltext=Landareal+per+t%E4tort.+Vart+femte+%E5r&huvudtabell=LandarealTatort&starttid=1990&stopptid=2000&langdb=&lang=1&fromSok=Sok&deltabell=1&deltabellnamn=Landareal%20per%20t%E4tort.%20Vart%20femte%20%E5r,SKIPPED_BACKOFF
http://www.scb.se/namnstatistik,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=2222,200
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=LandarealTatort&deltabell=1&deltabellnamn=Landareal+per+t%E4tort.+Vart+femte+%E5r&omradekod=MI&omradetext=Milj%F6&preskat=O&innehall=Landareal&starttid=1990&stopptid=2000&Prodid=MI0810&fromSok=Sok&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.ssd.scb.se/databaser/makro/Visavar.asp?yp=tansss&xu=C9233001&huvudtabell=BeftathetkvkmT&deltabell=01&deltabellnamn=Befolkningst%E4thet+(inv%E5nare+per+kvadratkilometer)+per+t%E4tort.+Vart+femte+%E5r&omradekod=BE&omradetext=Befolkning&preskat=O&innehall=Invkvkm&starttid=1990&stopptid=2000&Prodid=BE0101&fromSok=&Fromwhere=S&lang=1&langdb=1,SKIPPED_BACKOFF
http://www.gis.scb.se/atlas/RikIndAtlas1992/,ERROR
