url,status
https://kommunsiffror.scb.se/?id1=1308,200
https://kommunsiffror.scb.se/?id1=0413,200
https://kommunsiffror.scb.se/?id1=1314,200
https://kommunsiffror.scb.se/?id1=2116,200
https://kommunsiffror.scb.se/?id1=1111,200
https://kommunsiffror.scb.se/?id1=0820,200
https://kommunsiffror.scb.se/?id1=1820,200
https://kommunsiffror.scb.se/?id1=1708,200
https://kommunsiffror.scb.se/?id1=1115,200
https://kommunsiffror.scb.se/?id1=1915,200
https://kommunsiffror.scb.se/?id1=1329,200
https://kommunsiffror.scb.se/?id1=0822,200
https://kommunsiffror.scb.se/?id1=2020,200
https://kommunsiffror.scb.se/?id1=0426,200
https://kommunsiffror.scb.se/?id1=1517,200
https://kommunsiffror.scb.se/?id1=1223,200
https://kommunsiffror.scb.se/?id1=0507,200
https://kommunsiffror.scb.se/?id1=2002,200
https://kommunsiffror.scb.se/?id1=2301,200
https://kommunsiffror.scb.se/?id1=2130,200
https://kommunsiffror.scb.se/?id1=0612,200
https://kommunsiffror.scb.se/?id1=0625,200
https://kommunsiffror.scb.se/?id1=1418,200
https://kommunsiffror.scb.se/?id1=2427,200
https://kommunsiffror.scb.se/?id1=1006,200
https://kommunsiffror.scb.se/?id1=1540,200
https://kommunsiffror.scb.se/?id1=1717,200
https://kommunsiffror.scb.se/?id1=1737,200
https://kommunsiffror.scb.se/?id1=1513,200
https://kommunsiffror.scb.se/?id1=1626,200
https://kommunsiffror.scb.se/?id1=1620,200
https://kommunsiffror.scb.se/?id1=0201,200
https://kommunsiffror.scb.se/?id1=2360,200
https://kommunsiffror.scb.se/?id1=0108,200
https://kommunsiffror.scb.se/?id1=0208,200
https://kommunsiffror.scb.se/?id1=1865,200
https://kommunsiffror.scb.se/?id1=1268,200
https://kommunsiffror.scb.se/?id1=2123,200
https://kommunsiffror.scb.se/?id1=0124,200
https://kommunsiffror.scb.se/?id1=0224,200
https://kommunsiffror.scb.se/?id1=1624,200
https://kommunsiffror.scb.se/?id1=0901,200
https://kommunsiffror.scb.se/?id1=2316,200
https://kommunsiffror.scb.se/?id1=1144,200
https://kommunsiffror.scb.se/?id1=0805,200
https://kommunsiffror.scb.se/?id1=1019,200
https://kommunsiffror.scb.se/?id1=1227,200
https://kommunsiffror.scb.se/?id1=2234,200
https://kommunsiffror.scb.se/?id1=1721,200
https://kommunsiffror.scb.se/?id1=1239,200
https://kommunsiffror.scb.se/?id1=0807,200
https://kommunsiffror.scb.se/?id1=1804,200
https://kommunsiffror.scb.se/?id1=1724,200
https://kommunsiffror.scb.se/?id1=1105,200
https://kommunsiffror.scb.se/?id1=1124,200
https://kommunsiffror.scb.se/?id1=2133,200
https://kommunsiffror.scb.se/?id1=0410,200
https://kommunsiffror.scb.se/?id1=0501,200
https://kommunsiffror.scb.se/?id1=2017,200
https://kommunsiffror.scb.se/?id1=1716,200
https://kommunsiffror.scb.se/?id1=2233,200
https://kommunsiffror.scb.se/?id1=1816,200
https://kommunsiffror.scb.se/?id1=2003,200
https://kommunsiffror.scb.se/?id1=0536,200
https://kommunsiffror.scb.se/?id1=0688,200
https://kommunsiffror.scb.se/?id1=1734,200
https://kommunsiffror.scb.se/?id1=0129,200
https://kommunsiffror.scb.se/?id1=0229,200
https://kommunsiffror.scb.se/?id1=1629,200
https://kommunsiffror.scb.se/?id1=1731,200
https://kommunsiffror.scb.se/?id1=2013,200
https://kommunsiffror.scb.se/?id1=1711,200
https://kommunsiffror.scb.se/?id1=0838,200
https://kommunsiffror.scb.se/?id1=1529,200
https://kommunsiffror.scb.se/?id1=0733,200
https://kommunsiffror.scb.se/?id1=2307,200
https://kommunsiffror.scb.se/?id1=0610,200
https://kommunsiffror.scb.se/?id1=1012,200
https://kommunsiffror.scb.se/?id1=2323,200
https://kommunsiffror.scb.se/?id1=0806,200
https://kommunsiffror.scb.se/?id1=1812,200
https://kommunsiffror.scb.se/?id1=1810,200
https://kommunsiffror.scb.se/?id1=1102,200
https://kommunsiffror.scb.se/?id1=2312,200
https://kommunsiffror.scb.se/?id1=0729,200
https://kommunsiffror.scb.se/?id1=2111,200
https://kommunsiffror.scb.se/?id1=2118,200
https://kommunsiffror.scb.se/?id1=1311,200
https://kommunsiffror.scb.se/?id1=1219,200
https://kommunsiffror.scb.se/?id1=2135,200
https://kommunsiffror.scb.se/?id1=1641,200
https://kommunsiffror.scb.se/?id1=1008,200
https://kommunsiffror.scb.se/?id1=0911,200
https://kommunsiffror.scb.se/?id1=2201,200
https://kommunsiffror.scb.se/?id1=2328,200
https://kommunsiffror.scb.se/?id1=2004,200
https://kommunsiffror.scb.se/?id1=2108,200
https://kommunsiffror.scb.se/?id1=2222,200
https://kommunsiffror.scb.se/?id1=0910,200
https://kommunsiffror.scb.se/?id1=1526,200
https://kommunsiffror.scb.se/?id1=1411,200
https://kommunsiffror.scb.se/?id1=1528,200
https://kommunsiffror.scb.se/?id1=1322,200
https://kommunsiffror.scb.se/?id1=1301,200
https://kommunsiffror.scb.se/?id1=0808,200
https://kommunsiffror.scb.se/?id1=0722,200
https://kommunsiffror.scb.se/?id1=0633,200
https://kommunsiffror.scb.se/?id1=1143,200
https://kommunsiffror.scb.se/?id1=1120,200
https://kommunsiffror.scb.se/?id1=0912,200
https://kommunsiffror.scb.se/?id1=2331,200
https://kommunsiffror.scb.se/?id1=1726,200
https://kommunsiffror.scb.se/?id1=2461,200
https://kommunsiffror.scb.se/?id1=2408,200
https://kommunsiffror.scb.se/?id1=1543,200
https://kommunsiffror.scb.se/?id1=2501,200
https://kommunsiffror.scb.se/?id1=2315,200
https://kommunsiffror.scb.se/?id1=1644,200
https://kommunsiffror.scb.se/?id1=0762,200
https://kommunsiffror.scb.se/?id1=0226,200
https://kommunsiffror.scb.se/?id1=0605,200
https://kommunsiffror.scb.se/?id1=1613,200
https://kommunsiffror.scb.se/?id1=0420,200
https://kommunsiffror.scb.se/?id1=2005,200
https://kommunsiffror.scb.se/?id1=0681,200
https://kommunsiffror.scb.se/?id1=0621,200
https://kommunsiffror.scb.se/?id1=2311,200
https://kommunsiffror.scb.se/?id1=1014,200
https://kommunsiffror.scb.se/?id1=0418,200
https://kommunsiffror.scb.se/?id1=0706,200
https://kommunsiffror.scb.se/?id1=0527,200
https://kommunsiffror.scb.se/?id1=2131,200
https://kommunsiffror.scb.se/?id1=1212,200
https://kommunsiffror.scb.se/?id1=2211,200
https://kommunsiffror.scb.se/?id1=1128,200
https://kommunsiffror.scb.se/?id1=0103,200
https://kommunsiffror.scb.se/?id1=0203,200
https://kommunsiffror.scb.se/?id1=0528,200
https://kommunsiffror.scb.se/?id1=2213,200
https://kommunsiffror.scb.se/?id1=1506,200
https://kommunsiffror.scb.se/?id1=1546,200
https://kommunsiffror.scb.se/?id1=1625,200
https://kommunsiffror.scb.se/?id1=1530,200
https://kommunsiffror.scb.se/?id1=0409,200
https://kommunsiffror.scb.se/?id1=2402,200
https://kommunsiffror.scb.se/?id1=2041,200
https://kommunsiffror.scb.se/?id1=2117,200
https://kommunsiffror.scb.se/?id1=0601,200
https://kommunsiffror.scb.se/?id1=1416,200
https://kommunsiffror.scb.se/?id1=1203,200
https://kommunsiffror.scb.se/?id1=0429,200
https://kommunsiffror.scb.se/?id1=2522,200
https://kommunsiffror.scb.se/?id1=2225,200
https://kommunsiffror.scb.se/?id1=1017,200
https://kommunsiffror.scb.se/?id1=2102,200
https://kommunsiffror.scb.se/?id1=0223,200
https://kommunsiffror.scb.se/?id1=2021,200
https://kommunsiffror.scb.se/?id1=0132,200
https://kommunsiffror.scb.se/?id1=0232,200
https://kommunsiffror.scb.se/?id1=1728,200
https://kommunsiffror.scb.se/?id1=1608,200
https://kommunsiffror.scb.se/?id1=2126,200
https://kommunsiffror.scb.se/?id1=0402,200
https://kommunsiffror.scb.se/?id1=2416,200
https://kommunsiffror.scb.se/?id1=0417,200
https://kommunsiffror.scb.se/?id1=1011,200
https://kommunsiffror.scb.se/?id1=2320,200
https://kommunsiffror.scb.se/?id1=2516,200
https://kommunsiffror.scb.se/?id1=1303,200
https://kommunsiffror.scb.se/?id1=1204,200
https://kommunsiffror.scb.se/?id1=1547,200
https://kommunsiffror.scb.se/?id1=1539,200
https://kommunsiffror.scb.se/?id1=1614,200
https://kommunsiffror.scb.se/?id1=1108,200
https://kommunsiffror.scb.se/?id1=1240,200
https://kommunsiffror.scb.se/?id1=0628,200
https://kommunsiffror.scb.se/?id1=0907,200
https://kommunsiffror.scb.se/?id1=1121,200
https://kommunsiffror.scb.se/?id1=0111,200
https://kommunsiffror.scb.se/?id1=0211,200
https://kommunsiffror.scb.se/?id1=0104,200
https://kommunsiffror.scb.se/?id1=0204,200
https://kommunsiffror.scb.se/?id1=1305,200
https://kommunsiffror.scb.se/?id1=1414,200
https://kommunsiffror.scb.se/?id1=1906,200
https://kommunsiffror.scb.se/?id1=0530,200
https://kommunsiffror.scb.se/?id1=1903,200
https://kommunsiffror.scb.se/?id1=2519,200
https://kommunsiffror.scb.se/?id1=0635,200
https://kommunsiffror.scb.se/?id1=0814,200
https://kommunsiffror.scb.se/?id1=1705,200
https://kommunsiffror.scb.se/?id1=1509,200
https://kommunsiffror.scb.se/?id1=2060,200
https://kommunsiffror.scb.se/?id1=1813,200
https://kommunsiffror.scb.se/?id1=1901,200
https://kommunsiffror.scb.se/?id1=1544,200
https://kommunsiffror.scb.se/?id1=1913,200
https://kommunsiffror.scb.se/?id1=1313,200
https://kommunsiffror.scb.se/?id1=1140,200
https://kommunsiffror.scb.se/?id1=1434,200
https://kommunsiffror.scb.se/?id1=0529,200
https://kommunsiffror.scb.se/?id1=1618,200
https://kommunsiffror.scb.se/?id1=1016,200
https://kommunsiffror.scb.se/?id1=2302,200
https://kommunsiffror.scb.se/?id1=0522,200
https://kommunsiffror.scb.se/?id1=1208,200
https://kommunsiffror.scb.se/?id1=1611,200
https://kommunsiffror.scb.se/?id1=1404,200
https://kommunsiffror.scb.se/?id1=1729,200
https://kommunsiffror.scb.se/?id1=0837,200
https://kommunsiffror.scb.se/?id1=0306,200
https://kommunsiffror.scb.se/?id1=1306,200
https://kommunsiffror.scb.se/?id1=0720,200
https://kommunsiffror.scb.se/?id1=0518,200
https://kommunsiffror.scb.se/?id1=1425,200
https://kommunsiffror.scb.se/?id1=0640,200
https://kommunsiffror.scb.se/?id1=1605,200
https://kommunsiffror.scb.se/?id1=0609,200
https://kommunsiffror.scb.se/?id1=1502,200
https://kommunsiffror.scb.se/?id1=0768,200
https://kommunsiffror.scb.se/?id1=0704,200
https://kommunsiffror.scb.se/?id1=1809,200
https://kommunsiffror.scb.se/?id1=1607,200
https://kommunsiffror.scb.se/?id1=0732,200
https://kommunsiffror.scb.se/?id1=0286,200
https://kommunsiffror.scb.se/?id1=2332,200
https://kommunsiffror.scb.se/?id1=2024,200
https://kommunsiffror.scb.se/?id1=1551,200
https://kommunsiffror.scb.se/?id1=1325,200
https://kommunsiffror.scb.se/?id1=1818,200
https://kommunsiffror.scb.se/?id1=0606,200
https://kommunsiffror.scb.se/?id1=1333,200
https://kommunsiffror.scb.se/?id1=0712,200
https://kommunsiffror.scb.se/?id1=1009,200
https://kommunsiffror.scb.se/?id1=2310,200
https://kommunsiffror.scb.se/?id1=0710,200
https://kommunsiffror.scb.se/?id1=0908,200
https://kommunsiffror.scb.se/?id1=0829,200
https://kommunsiffror.scb.se/?id1=1244,200
https://kommunsiffror.scb.se/?id1=2125,200
https://kommunsiffror.scb.se/?id1=1822,200
https://kommunsiffror.scb.se/?id1=0218,200
https://kommunsiffror.scb.se/?id1=0809,200
https://kommunsiffror.scb.se/?id1=0804,200
https://kommunsiffror.scb.se/?id1=2122,200
https://kommunsiffror.scb.se/?id1=1126,200
https://kommunsiffror.scb.se/?id1=2016,200
https://kommunsiffror.scb.se/?id1=1640,200
https://kommunsiffror.scb.se/?id1=1004,200
https://kommunsiffror.scb.se/?id1=2420,200
https://kommunsiffror.scb.se/?id1=0107,200
https://kommunsiffror.scb.se/?id1=0207,200
https://kommunsiffror.scb.se/?id1=1642,200
https://kommunsiffror.scb.se/?id1=1549,200
https://kommunsiffror.scb.se/?id1=1736,200
https://kommunsiffror.scb.se/?id1=0827,200
https://kommunsiffror.scb.se/?id1=1550,200
https://kommunsiffror.scb.se/?id1=0902,200
https://kommunsiffror.scb.se/?id1=1250,200
https://kommunsiffror.scb.se/?id1=2220,200
https://kommunsiffror.scb.se/?id1=1252,200
https://kommunsiffror.scb.se/?id1=1221,200
https://kommunsiffror.scb.se/?id1=1104,200
https://kommunsiffror.scb.se/?id1=1518,200
https://kommunsiffror.scb.se/?id1=1328,200
https://kommunsiffror.scb.se/?id1=0816,200
https://kommunsiffror.scb.se/?id1=2411,200
https://kommunsiffror.scb.se/?id1=0832,200
https://kommunsiffror.scb.se/?id1=0631,200
https://kommunsiffror.scb.se/?id1=0460,200
https://kommunsiffror.scb.se/?id1=0660,200
https://kommunsiffror.scb.se/?id1=0487,200
https://kommunsiffror.scb.se/?id1=1216,200
https://kommunsiffror.scb.se/?id1=0734,200
https://kommunsiffror.scb.se/?id1=1483,200
https://kommunsiffror.scb.se/?id1=1902,200
https://kommunsiffror.scb.se/?id1=0717,200
https://kommunsiffror.scb.se/?id1=0422,200
https://kommunsiffror.scb.se/?id1=0813,200
https://kommunsiffror.scb.se/?id1=1020,200
https://kommunsiffror.scb.se/?id1=2230,200
https://kommunsiffror.scb.se/?id1=0721,200
https://kommunsiffror.scb.se/?id1=1635,200
https://kommunsiffror.scb.se/?id1=2036,200
https://kommunsiffror.scb.se/?id1=1420,200
https://kommunsiffror.scb.se/?id1=0831,200
https://kommunsiffror.scb.se/?id1=1317,200
https://kommunsiffror.scb.se/?id1=1801,200
https://kommunsiffror.scb.se/?id1=1622,200
https://kommunsiffror.scb.se/?id1=1138,200
https://kommunsiffror.scb.se/?id1=1905,200
https://kommunsiffror.scb.se/?id1=1422,200
https://kommunsiffror.scb.se/?id1=0113,200
https://kommunsiffror.scb.se/?id1=0213,200
https://kommunsiffror.scb.se/?id1=0817,200
https://kommunsiffror.scb.se/?id1=0613,200
https://kommunsiffror.scb.se/?id1=1236,200
https://kommunsiffror.scb.se/?id1=1919,200
https://kommunsiffror.scb.se/?id1=1636,200
https://kommunsiffror.scb.se/?id1=1206,200
https://kommunsiffror.scb.se/?id1=0819,200
https://kommunsiffror.scb.se/?id1=1018,200
https://kommunsiffror.scb.se/?id1=2319,200
https://kommunsiffror.scb.se/?id1=0282,200
https://kommunsiffror.scb.se/?id1=2507,200
https://kommunsiffror.scb.se/?id1=1920,200
https://kommunsiffror.scb.se/?id1=1817,200
https://kommunsiffror.scb.se/?id1=2214,200
https://kommunsiffror.scb.se/?id1=1255,200
https://kommunsiffror.scb.se/?id1=0308,200
https://kommunsiffror.scb.se/?id1=0515,200
https://kommunsiffror.scb.se/?id1=1610,200
https://kommunsiffror.scb.se/?id1=0615,200
https://kommunsiffror.scb.se/?id1=1709,200
https://kommunsiffror.scb.se/?id1=1712,200
https://kommunsiffror.scb.se/?id1=0632,200
https://kommunsiffror.scb.se/?id1=0303,200
https://kommunsiffror.scb.se/?id1=0521,200
https://kommunsiffror.scb.se/?id1=0661,200
https://kommunsiffror.scb.se/?id1=2115,200
https://kommunsiffror.scb.se/?id1=2015,200
https://kommunsiffror.scb.se/?id1=2503,200
https://kommunsiffror.scb.se/?id1=1718,200
https://kommunsiffror.scb.se/?id1=0525,200
https://kommunsiffror.scb.se/?id1=1116,200
https://kommunsiffror.scb.se/?id1=0702,200
https://kommunsiffror.scb.se/?id1=0636,200
https://kommunsiffror.scb.se/?id1=1713,200
https://kommunsiffror.scb.se/?id1=0280,200
https://kommunsiffror.scb.se/?id1=2410,200
https://kommunsiffror.scb.se/?id1=1819,200
https://kommunsiffror.scb.se/?id1=1118,200
https://kommunsiffror.scb.se/?id1=2229,200
https://kommunsiffror.scb.se/?id1=2019,200
https://kommunsiffror.scb.se/?id1=2317,200
https://kommunsiffror.scb.se/?id1=1330,200
https://kommunsiffror.scb.se/?id1=1106,200
https://kommunsiffror.scb.se/?id1=1119,200
https://kommunsiffror.scb.se/?id1=1127,200
https://kommunsiffror.scb.se/?id1=1360,200
https://kommunsiffror.scb.se/?id1=0841,200
https://kommunsiffror.scb.se/?id1=2103,200
https://kommunsiffror.scb.se/?id1=2324,200
https://kommunsiffror.scb.se/?id1=1237,200
https://kommunsiffror.scb.se/?id1=2502,200
https://kommunsiffror.scb.se/?id1=2303,200
https://kommunsiffror.scb.se/?id1=1003,200
https://kommunsiffror.scb.se/?id1=1908,200
https://kommunsiffror.scb.se/?id1=1821,200
https://kommunsiffror.scb.se/?id1=2124,200
https://kommunsiffror.scb.se/?id1=0311,200
https://kommunsiffror.scb.se/?id1=1555,200
https://kommunsiffror.scb.se/?id1=0623,200
https://kommunsiffror.scb.se/?id1=2221,200
https://kommunsiffror.scb.se/?id1=2306,200
https://kommunsiffror.scb.se/?id1=0106,200
https://kommunsiffror.scb.se/?id1=0206,200
https://kommunsiffror.scb.se/?id1=0535,200
https://kommunsiffror.scb.se/?id1=1135,200
https://kommunsiffror.scb.se/?id1=0905,200
https://kommunsiffror.scb.se/?id1=1413,200
https://kommunsiffror.scb.se/?id1=1081,200
https://kommunsiffror.scb.se/?id1=0110,200
https://kommunsiffror.scb.se/?id1=0210,200
https://kommunsiffror.scb.se/?id1=0719,200
https://kommunsiffror.scb.se/?id1=1606,200
https://kommunsiffror.scb.se/?id1=0627,200
https://kommunsiffror.scb.se/?id1=0769,200
https://kommunsiffror.scb.se/?id1=1243,200
https://kommunsiffror.scb.se/?id1=0826,200
https://kommunsiffror.scb.se/?id1=0728,200
https://kommunsiffror.scb.se/?id1=1707,200
https://kommunsiffror.scb.se/?id1=1234,200
https://kommunsiffror.scb.se/?id1=1304,200
https://kommunsiffror.scb.se/?id1=2327,200
https://kommunsiffror.scb.se/?id1=2031,200
https://kommunsiffror.scb.se/?id1=1403,200
https://kommunsiffror.scb.se/?id1=2511,200
https://kommunsiffror.scb.se/?id1=1005,200
https://kommunsiffror.scb.se/?id1=1213,200
https://kommunsiffror.scb.se/?id1=0405,200
https://kommunsiffror.scb.se/?id1=1217,200
https://kommunsiffror.scb.se/?id1=1981,200
https://kommunsiffror.scb.se/?id1=1617,200
https://kommunsiffror.scb.se/?id1=0164,200
https://kommunsiffror.scb.se/?id1=0264,200
https://kommunsiffror.scb.se/?id1=1534,200
https://kommunsiffror.scb.se/?id1=2181,200
https://kommunsiffror.scb.se/?id1=1211,200
https://kommunsiffror.scb.se/?id1=1538,200
https://kommunsiffror.scb.se/?id1=2205,200
https://kommunsiffror.scb.se/?id1=0811,200
https://kommunsiffror.scb.se/?id1=2030,200
https://kommunsiffror.scb.se/?id1=1725,200
https://kommunsiffror.scb.se/?id1=1309,200
https://kommunsiffror.scb.se/?id1=1181,200
https://kommunsiffror.scb.se/?id1=2231,200
https://kommunsiffror.scb.se/?id1=1265,200
https://kommunsiffror.scb.se/?id1=1423,200
https://kommunsiffror.scb.se/?id1=1525,200
https://kommunsiffror.scb.se/?id1=1288,200
https://kommunsiffror.scb.se/?id1=1682,200
https://kommunsiffror.scb.se/?id1=1253,200
https://kommunsiffror.scb.se/?id1=0724,200
https://kommunsiffror.scb.se/?id1=1235,200
https://kommunsiffror.scb.se/?id1=2414,200
https://kommunsiffror.scb.se/?id1=2482,200
https://kommunsiffror.scb.se/?id1=1564,200
https://kommunsiffror.scb.se/?id1=1519,200
https://kommunsiffror.scb.se/?id1=0212,200
https://kommunsiffror.scb.se/?id1=0663,200
https://kommunsiffror.scb.se/?id1=1904,200
https://kommunsiffror.scb.se/?id1=2112,200
https://kommunsiffror.scb.se/?id1=1424,200
https://kommunsiffror.scb.se/?id1=1630,200
https://kommunsiffror.scb.se/?id1=1911,200
https://kommunsiffror.scb.se/?id1=1264,200
https://kommunsiffror.scb.se/?id1=0585,200
https://kommunsiffror.scb.se/?id1=0526,200
https://kommunsiffror.scb.se/?id1=0608,200
https://kommunsiffror.scb.se/?id1=1510,200
https://kommunsiffror.scb.se/?id1=1136,200
https://kommunsiffror.scb.se/?id1=0425,200
https://kommunsiffror.scb.se/?id1=1808,200
https://kommunsiffror.scb.se/?id1=1683,200
https://kommunsiffror.scb.se/?id1=0960,200
https://kommunsiffror.scb.se/?id1=2061,200
https://kommunsiffror.scb.se/?id1=1107,200
https://kommunsiffror.scb.se/?id1=1426,200
https://kommunsiffror.scb.se/?id1=1254,200
https://kommunsiffror.scb.se/?id1=0603,200
https://kommunsiffror.scb.se/?id1=2283,200
https://kommunsiffror.scb.se/?id1=2037,200
https://kommunsiffror.scb.se/?id1=0184,200
https://kommunsiffror.scb.se/?id1=0284,200
https://kommunsiffror.scb.se/?id1=2422,200
https://kommunsiffror.scb.se/?id1=0423,200
https://kommunsiffror.scb.se/?id1=1230,200
https://kommunsiffror.scb.se/?id1=0414,200
https://kommunsiffror.scb.se/?id1=1520,200
https://kommunsiffror.scb.se/?id1=1723,200
https://kommunsiffror.scb.se/?id1=0727,200
https://kommunsiffror.scb.se/?id1=1503,200
https://kommunsiffror.scb.se/?id1=0906,200
https://kommunsiffror.scb.se/?id1=2421,200
https://kommunsiffror.scb.se/?id1=1628,200
https://kommunsiffror.scb.se/?id1=1415,200
https://kommunsiffror.scb.se/?id1=0404,200
https://kommunsiffror.scb.se/?id1=1131,200
https://kommunsiffror.scb.se/?id1=0180,200
https://kommunsiffror.scb.se/?id1=0261,200
https://kommunsiffror.scb.se/?id1=2009,200
https://kommunsiffror.scb.se/?id1=1523,200
https://kommunsiffror.scb.se/?id1=0427,200
https://kommunsiffror.scb.se/?id1=1806,200
https://kommunsiffror.scb.se/?id1=2006,200
https://kommunsiffror.scb.se/?id1=1735,200
https://kommunsiffror.scb.se/?id1=1760,200
https://kommunsiffror.scb.se/?id1=2160,200
https://kommunsiffror.scb.se/?id1=0486,200
https://kommunsiffror.scb.se/?id1=2313,200
https://kommunsiffror.scb.se/?id1=1486,200
https://kommunsiffror.scb.se/?id1=2304,200
https://kommunsiffror.scb.se/?id1=1002,200
https://kommunsiffror.scb.se/?id1=1406,200
https://kommunsiffror.scb.se/?id1=0909,200
https://kommunsiffror.scb.se/?id1=1429,200
https://kommunsiffror.scb.se/?id1=2008,200
https://kommunsiffror.scb.se/?id1=0183,200
https://kommunsiffror.scb.se/?id1=0283,200
https://kommunsiffror.scb.se/?id1=2281,200
https://kommunsiffror.scb.se/?id1=1766,200
https://kommunsiffror.scb.se/?id1=1907,200
https://kommunsiffror.scb.se/?id1=1214,200
https://kommunsiffror.scb.se/?id1=1545,200
https://kommunsiffror.scb.se/?id1=1722,200
https://kommunsiffror.scb.se/?id1=1431,200
https://kommunsiffror.scb.se/?id1=1815,200
https://kommunsiffror.scb.se/?id1=1263,200
https://kommunsiffror.scb.se/?id1=2330,200
https://kommunsiffror.scb.se/?id1=1565,200
https://kommunsiffror.scb.se/?id1=2010,200
https://kommunsiffror.scb.se/?id1=0406,200
https://kommunsiffror.scb.se/?id1=2212,200
https://kommunsiffror.scb.se/?id1=1785,200
https://kommunsiffror.scb.se/?id1=2018,200
https://kommunsiffror.scb.se/?id1=2040,200
https://kommunsiffror.scb.se/?id1=1331,200
https://kommunsiffror.scb.se/?id1=2082,200
https://kommunsiffror.scb.se/?id1=1537,200
https://kommunsiffror.scb.se/?id1=1410,200
https://kommunsiffror.scb.se/?id1=0684,200
https://kommunsiffror.scb.se/?id1=2113,200
https://kommunsiffror.scb.se/?id1=2014,200
https://kommunsiffror.scb.se/?id1=2182,200
https://kommunsiffror.scb.se/?id1=0582,200
https://kommunsiffror.scb.se/?id1=0830,200
https://kommunsiffror.scb.se/?id1=0181,200
https://kommunsiffror.scb.se/?id1=0281,200
https://kommunsiffror.scb.se/?id1=0835,200
https://kommunsiffror.scb.se/?id1=0510,200
https://kommunsiffror.scb.se/?id1=0307,200
https://kommunsiffror.scb.se/?id1=0514,200
https://kommunsiffror.scb.se/?id1=0616,200
https://kommunsiffror.scb.se/?id1=1225,200
https://kommunsiffror.scb.se/?id1=0713,200
https://kommunsiffror.scb.se/?id1=1427,200
https://kommunsiffror.scb.se/?id1=0302,200
https://kommunsiffror.scb.se/?id1=0520,200
https://kommunsiffror.scb.se/?id1=0810,200
https://kommunsiffror.scb.se/?id1=1515,200
https://kommunsiffror.scb.se/?id1=1083,200
https://kommunsiffror.scb.se/?id1=1310,200
https://kommunsiffror.scb.se/?id1=1432,200
https://kommunsiffror.scb.se/?id1=1133,200
https://kommunsiffror.scb.se/?id1=1435,200
https://kommunsiffror.scb.se/?id1=1215,200
https://kommunsiffror.scb.se/?id1=0611,200
https://kommunsiffror.scb.se/?id1=1662,200
https://kommunsiffror.scb.se/?id1=1685,200
https://kommunsiffror.scb.se/?id1=1634,200
https://kommunsiffror.scb.se/?id1=0360,200
https://kommunsiffror.scb.se/?id1=1914,200
https://kommunsiffror.scb.se/?id1=1633,200
https://kommunsiffror.scb.se/?id1=2262,200
https://kommunsiffror.scb.se/?id1=0763,200
https://kommunsiffror.scb.se/?id1=0903,200
https://kommunsiffror.scb.se/?id1=1645,200
https://kommunsiffror.scb.se/?id1=0803,200
https://kommunsiffror.scb.se/?id1=0502,200
https://kommunsiffror.scb.se/?id1=1436,200
https://kommunsiffror.scb.se/?id1=1419,200
https://kommunsiffror.scb.se/?id1=1160,200
https://kommunsiffror.scb.se/?id1=1101,200
https://kommunsiffror.scb.se/?id1=1224,200
https://kommunsiffror.scb.se/?id1=2203,200
https://kommunsiffror.scb.se/?id1=0485,200
https://kommunsiffror.scb.se/?id1=1408,200
https://kommunsiffror.scb.se/?id1=0839,200
https://kommunsiffror.scb.se/?id1=2105,200
https://kommunsiffror.scb.se/?id1=0834,200
https://kommunsiffror.scb.se/?id1=1428,200
https://kommunsiffror.scb.se/?id1=0415,200
https://kommunsiffror.scb.se/?id1=1552,200
https://kommunsiffror.scb.se/?id1=2025,200
https://kommunsiffror.scb.se/?id1=0687,200
https://kommunsiffror.scb.se/?id1=0766,200
https://kommunsiffror.scb.se/?id1=2236,200
https://kommunsiffror.scb.se/?id1=1287,200
https://kommunsiffror.scb.se/?id1=0488,200
https://kommunsiffror.scb.se/?id1=1113,200
https://kommunsiffror.scb.se/?id1=1324,200
https://kommunsiffror.scb.se/?id1=0812,200
https://kommunsiffror.scb.se/?id1=0401,200
https://kommunsiffror.scb.se/?id1=1601,200
https://kommunsiffror.scb.se/?id1=0131,200
https://kommunsiffror.scb.se/?id1=0231,200
https://kommunsiffror.scb.se/?id1=1409,200
https://kommunsiffror.scb.se/?id1=1010,200
https://kommunsiffror.scb.se/?id1=1323,200
https://kommunsiffror.scb.se/?id1=0138,200
https://kommunsiffror.scb.se/?id1=0238,200
https://kommunsiffror.scb.se/?id1=1802,200
https://kommunsiffror.scb.se/?id1=0407,200
https://kommunsiffror.scb.se/?id1=0160,200
https://kommunsiffror.scb.se/?id1=0260,200
https://kommunsiffror.scb.se/?id1=2329,200
https://kommunsiffror.scb.se/?id1=2520,200
https://kommunsiffror.scb.se/?id1=2423,200
https://kommunsiffror.scb.se/?id1=1918,200
https://kommunsiffror.scb.se/?id1=2227,200
https://kommunsiffror.scb.se/?id1=1727,200
https://kommunsiffror.scb.se/?id1=1332,200
https://kommunsiffror.scb.se/?id1=2512,200
https://kommunsiffror.scb.se/?id1=1663,200
https://kommunsiffror.scb.se/?id1=1501,200
https://kommunsiffror.scb.se/?id1=1485,200
https://kommunsiffror.scb.se/?id1=0801,200
https://kommunsiffror.scb.se/?id1=1321,200
https://kommunsiffror.scb.se/?id1=1714,200
https://kommunsiffror.scb.se/?id1=1704,200
https://kommunsiffror.scb.se/?id1=2216,200
https://kommunsiffror.scb.se/?id1=1584,200
